,IQ_ACCT_RECV_1YR_ANN_GROWTH_CS,IQ_AR_TURNS_CS,IQ_BV_SHARE_CS,IQ_CURRENT_RATIO_CS,IQ_DILUT_EPS_EXCL_CS,IQ_EARNING_CO_MARGIN_CS,IQ_EBITDA_1YR_ANN_GROWTH_CS,IQ_EBITDA_CS,IQ_EBITDA_MARGIN_CS,IQ_EPS_1YR_ANN_GROWTH_CS,IQ_EPS_NORM_CS,IQ_GP,IQ_LFCF_MARGIN_CS,IQ_NI_1YR_ANN_GROWTH_CS,IQ_NI_MARGIN_CS,IQ_NI_NORM_MARGIN_CS,IQ_QUICK_RATIO_CS,IQ_RETURN_ASSETS_CS,IQ_RETURN_CAPITAL_CS,IQ_RETURN_COMMON_EQUITY_CS,IQ_RETURN_EQUITY_CS,IQ_TOTAL_DEBT_CAPITAL_CS,IQ_TOTAL_DEBT_EBITDA_CS,IQ_TOTAL_DEBT_EQUITY_CS
BKD,-1.62996,34.83353,10.9341,0.84731,-2.18,-8.13015,-2.88402,801.908,16.11234,118.90676,-1.91,1439.981,1.64386,118.90676,-8.12535,-7.12475,0.53473,1.82642,2.06819,-17.82714,-17.83929,74.4213,7.53848,290.9503
BN,9.98399,9.10751,22.41978,2.11193,2.95,8.32574,-1.90612,4045.637,17.47175,28.26087,3.15,11823.076,1.69645,30.37229,7.83813,8.38595,1.89558,4.96053,6.65332,13.1893,13.63341,60.34463,5.36176,155.80566
BRO,24.62408,3.37653,8.42307,1.21837,0.91,14.57527,5.76158,491.877,27.84269,7.05882,0.94,837.57,22.40904,5.82489,14.57527,14.48755,0.95277,5.71445,8.73689,11.4187,11.4187,31.271,2.18321,45.49898
BFb,11.79368,5.63241,9.13542,1.69394,1.1625,7.27861,-3.14714,10859.062,17.60379,-1.06383,1.27,19009.816,-1.32097,-1.14545,6.9382,7.56392,0.90677,5.05379,7.7697,12.75021,13.08611,33.5157,1.59538,50.41145
BC,4.82291,11.00932,16.12347,1.74992,2.98,6.1134,13.25442,583.6,13.00212,23.65145,3.13,1232.4,7.64175,14.33306,6.14905,6.35972,0.91896,9.315,16.59954,20.16609,20.16609,23.50066,0.75805,30.72009
BG,4.29372,26.0,46.2649,1.44352,5.07,1.81822,-7.49168,1667.0,3.9059,4.75207,4.15,2408.0,1.28283,-5.81542,1.74559,1.35982,0.46499,3.7692,5.92691,12.35559,11.06043,39.48908,2.87463,65.25943
CBL,5.64327,10.57418,7.19402,0.17612,0.75,17.0425,0.0,0.0,0.0,120.58824,0.77,746.801,29.79291,67.2442,15.06841,11.4604,0.17612,3.74971,3.94565,13.75554,14.04789,76.6687,52.06586,52.06586
CBRE,5.4157,5.14899,8.93767,1.13193,1.69,4.46819,11.57261,1370.751,10.48649,3.68098,2.13,3985.297,9.48108,4.54022,4.3757,5.46555,1.05154,5.75652,8.89052,19.97413,20.08364,55.60215,2.7932,125.23612
CF,7.99239,16.85727,14.36207,3.87026,-1.19,-4.28765,-38.38372,1072.0,29.09091,91.0928,0.3,843.0,-71.70014,91.0928,-7.51696,1.89769,2.04811,2.05419,2.57305,-7.50352,-2.90463,47.09047,5.38993,89.00185
CMS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNA,0.0971,1.28042,44.24834,204.11497,3.17,9.30157,78.44828,1242.0,13.44884,79.09605,3.23,2848.0,6.00704,79.33194,9.30157,9.45741,204.11497,1.3205,5.02207,7.24131,7.24131,18.46175,2.18197,22.64183
CNH,-1.51167,1.21798,3.26373,1.82904,-0.18,-1.05201,-3.60924,2003.0,8.46255,304.0347,0.34,4286.0,-4.73985,304.0347,-1.06468,1.95648,1.49539,1.0036,1.51852,-5.45101,-5.33591,84.96706,12.61907,304.0347
CNO,-7.25254,0.65394,25.82329,121.12546,2.01,8.98848,-6.25793,738.5,18.53153,44.60432,2.01,1594.6,23.06184,32.32361,8.98848,8.90925,121.12546,0.91818,3.41128,8.3057,8.3057,48.48565,5.71848,94.12066
CNX,9.83203,8.919,16.55485,0.6661,-2.38,-28.56583,22.778965,117.646,6.27029,22.778965,-2.38,303.361,18.88288,22.778965,-45.20209,-29.09754,0.49728,-2.98834,-3.93433,-12.82099,-12.18564,41.31179,23.5798,70.39198
CDP,0.80684,3.11523,13.7114,3.06944,-0.03,2.69401,0.0,0.0,0.0,21.461664,0.02,332.069,25.61353,-93.58441,1.96849,0.32525,2.89495,1.06694,1.12989,0.84859,0.96237,54.40982,21.461664,121.06525
CRH,0.16641,7.948,17.61219,1.59274,1.57,4.68566,29.6192,3292.224,11.51122,63.54167,1.67,8680.46,4.87735,66.83126,4.58604,4.83363,0.99457,3.93989,5.56829,9.11069,8.94963,35.03801,2.4968,53.93616
CVI,58.5595,38.61445,9.88242,2.32462,0.28,0.1861,-48.58524,287.1,6.00326,-85.64103,0.32,374.0,4.43371,-85.43632,0.51648,0.5808,1.58685,1.59734,2.28235,2.68158,0.53775,40.5191,4.05643,68.1212
CVS,2.32167,14.76185,34.71254,1.18255,4.91,2.99674,9.53947,12987.0,7.31555,6.27706,5.43,28860.0,5.05285,1.52759,2.99505,3.28199,0.59512,6.98494,10.18044,14.36793,14.36363,42.77325,2.11989,74.74344
CABO,-5.83103,27.48621,79.62702,1.67295,17.14,12.07125,10.8249,335.109,40.88565,12.83739,17.3,522.771,13.82921,11.12621,12.07125,12.12398,1.57557,8.59476,12.20406,22.23706,22.23706,54.16605,1.60287,118.17888
CBT,-4.40252,5.16827,20.47869,2.73618,2.34,6.76068,-1.0661,464.0,19.24513,59.070023,3.09,608.0,11.40606,59.070023,6.18001,7.99735,1.64824,6.18974,8.08949,11.80223,11.79877,39.8451,1.99569,66.23748
CADE,0.0,58.543262,18.39849,0.90615,1.41,17.4136,-0.54034,345.131,45.28036,6.01504,1.48,724.353,15.96167,4.10774,17.4136,18.29474,0.89187,1.38426,7.85092,7.85529,7.85529,38.71233,3.15501,63.16496
CWT,1.53585,11.05674,13.749,0.56775,1.01,7.98776,4.79747,164.597,27.01101,7.44681,1.02,300.821,-15.92817,8.12582,7.98776,8.02666,0.51519,2.71043,5.03142,7.47911,7.47911,49.83195,3.97974,99.33007
CPT,30.30303,58.72618,30.82125,0.72753,4.79,51.01553,0.0,0.0,0.0,73.55073,4.81,552.31,41.07915,228.8302,91.84272,48.27039,0.72753,2.58208,2.78323,14.9871,15.20875,44.48575,59.912395,80.13392
CCJ,-0.20519,10.27574,13.28566,4.35122,-0.11912,-2.46273,-55.29608,188.40697,10.40847,40.088757,-0.20845,673.58215,-6.08019,40.088757,-2.53397,-4.55794,1.22388,-1.022,-1.2632,-1.14038,-1.10848,22.11729,5.9008,28.39819
COF,6.39104,0.11856,98.94236,1.14528,6.93,13.71158,-4.34893,7522.0,27.3577,-1.0,7.31,19042.0,36.94535,-7.38272,13.64248,13.4236,1.14059,1.16231,3.74697,7.95375,7.95375,55.99496,8.03776,127.24671
CPRI,-15.27686,14.03833,11.3108,3.83421,4.44,17.77764,-2.6586,1358.3,28.82579,3.73832,4.49,2797.2,16.4004,-4.75845,17.80735,17.75123,2.33938,27.93232,34.6207,39.61135,39.50982,0.1149,0.00169,0.11503
CAH,13.07786,17.34884,20.35404,1.11446,4.32,1.17733,20.45113,3204.0,2.63604,19.66759,4.55,6543.0,1.22546,17.44856,1.17404,1.2241,0.50277,5.0028,13.4098,22.27947,22.11063,45.30138,1.72878,84.29463
CSL,1.81095,7.2486,38.39115,2.63914,3.83,6.82375,14.15888,732.9,19.94069,-20.53942,5.97,1088.4,10.7019,-21.73913,6.80742,10.43231,1.74664,9.39248,12.07727,10.41896,10.41896,19.4692,0.81375,24.17609
KMX,-4.00828,117.33604,14.91837,2.45901,3.03,3.93772,8.64824,1175.461,7.42449,10.98901,3.05,2410.796,4.23681,4.36422,3.93772,3.916,0.51074,4.73478,5.07412,20.56985,20.56985,78.58241,9.06694,169.98282
CCL,0.0,529.85736,31.12534,0.23883,3.72,16.9565,14.41142,4811.0,29.35506,64.60177,3.73,7006.0,5.24132,58.16733,16.9565,16.95558,0.1274,4.91378,5.94538,11.98672,11.98672,29.49674,1.96508,41.83741
CRS,-16.60638,6.50314,23.7103,3.38253,0.23,0.62314,-12.98508,233.2,12.85982,-79.27928,1.18,278.4,7.37289,-80.74957,0.62314,3.12992,1.12316,2.49772,3.90154,0.92974,0.92974,35.61939,2.62136,55.32627
CAT,0.0,680.881,22.39951,1.22329,-0.11,-0.1531,-35.70873,5783.0,15.00636,680.881,2.27,8135.0,8.46784,680.881,-0.17386,3.44179,0.83771,2.24378,3.33822,-0.4795,-0.41996,73.57189,6.36054,278.38492
CE,13.45609,7.15196,18.39898,2.29527,6.19,16.84914,10.0276,1196.0,22.19336,207.9602,6.35,1405.0,8.84673,196.05263,16.70069,17.07395,1.57103,6.69155,9.5764,36.32702,31.04274,49.89219,2.51505,99.56968
COR,11.5886,16.88041,9.67687,0.9039,6.32,0.97238,33.6789,2067.907,1.40818,309.46335,6.78,4138.848,0.6509,309.46335,0.97238,0.97975,0.47244,3.42648,19.59135,103.36361,103.36361,67.789,2.16712,210.45293
CNC,142.22049,18.46562,17.1447,0.97008,1.705,1.38078,92.8744,1597.0,3.9518,17.99308,1.985,7057.0,8.82999,58.30986,1.39068,1.56757,0.87359,6.1238,11.83001,13.88475,13.3206,43.46811,2.91484,78.77814
CNP,23.27982,7.73292,8.03375,0.94903,1.0,5.73858,9.56385,2085.0,27.6966,230.90678,1.17,2533.0,7.17654,230.90678,5.73858,6.69247,0.76916,2.77726,4.92765,12.48375,12.48375,71.29107,4.12086,248.3237
SCHW,3.43379,0.22992,10.23298,1.08989,1.31,24.76403,32.14709,3342.0,43.81227,27.18447,1.31,7225.0,4.531,30.54596,24.76403,22.73781,0.33198,0.95431,10.91629,14.76877,12.66808,14.90387,0.86056,17.51416
LNG,0.0,12.29664,-5.86832,2.07893,-2.67,-51.80877,40.676567,216.656,16.88447,40.676567,-1.81,482.0,40.676567,40.676567,-47.53793,-32.26938,1.81454,0.12468,0.12948,40.676567,-55.40406,96.31853,101.24344,40.676567
CVX,9.58009,7.66622,76.9524,0.93186,-0.27,-0.41719,-24.63801,13324.0,12.89711,2925.1807,-0.24,50894.0,-0.98611,2925.1807,-0.48108,-0.43507,0.66362,-1.45696,-1.98955,-0.33325,-0.28675,23.91832,3.46187,31.43769
CMG,5.66309,99.17911,0.97348,1.85375,0.0154,0.58749,-77.4225,204.812,5.24569,-94.90066,0.0212,1140.167,0.94395,-95.17706,0.58749,0.79452,1.64403,1.53762,2.06927,1.29943,1.29943,0.0,0.0,0.0
CHH,20.12714,9.40211,-5.53018,1.30798,2.46,15.07299,6.65423,248.098,26.83182,10.81081,2.5,348.144,16.69124,8.85893,15.07299,15.1064,1.20602,19.17023,31.75462,45.521683,45.521683,158.82779,3.38819,45.521683
CB,32.47468,1.48456,103.60131,1.93299,8.87,13.18937,0.0,0.0,0.0,2.90023,9.56,9005.0,7.93356,45.90685,13.18937,14.10383,1.93299,2.65829,6.74019,10.68337,10.68337,23.4896,406.39288,30.70119
CHD,3.91021,12.40447,7.78814,0.75537,1.75,13.14019,6.84756,834.8,23.89854,14.00652,1.8,1595.5,16.56659,11.84211,13.14019,13.27417,0.4739,10.58385,14.30977,22.94369,22.94369,38.09583,1.45807,61.54002
CIEN,1.63214,4.52024,5.48295,2.25729,0.51,2.79108,12.78261,297.913,11.45567,410.0,0.58,1161.576,4.86765,522.1308,2.79108,3.08474,1.83575,3.74082,5.25652,10.46469,10.46469,62.7177,4.32733,168.22382
CI,-8.10007,2.998,53.42412,1.96519,7.19,4.64606,-3.69515,4170.0,10.51225,-10.57214,8.3,13029.0,8.9748,-10.8405,4.70656,5.34307,1.96519,3.82145,12.32721,14.49647,14.23276,26.74178,1.20672,36.65768
C,1.90964,0.11165,74.25609,1.18892,4.74,18.20725,-7.23236,33093.0,40.08066,-12.54613,4.9,64048.0,47.72455,-13.51351,18.0607,17.13985,1.01921,1.0421,2.81397,7.28457,6.69271,66.23093,13.40259,196.129
CFG,0.0,341.9374,38.08929,0.97448,1.97,18.13292,12.85714,2607.0,45.23686,27.09677,1.97,4886.0,7.5026,24.40476,18.13292,17.84705,0.96858,1.13258,4.66469,5.37289,5.30551,46.47929,6.57806,86.84357
CLH,2.00635,5.22635,18.92284,2.16553,-0.69,-1.44718,-17.31654,426.454,15.478,67.6267,-0.07,822.369,1.98319,67.6267,-1.44718,-0.14617,1.6633,2.2717,3.10976,-3.6572,-3.6572,60.10172,3.82989,150.63736
CCO,-14.98216,4.18764,-2.98823,2.09038,0.39,6.08471,-5.33509,647.241,23.95064,108.96857,-0.2,1261.503,6.45556,108.96857,5.23354,-2.66648,1.78435,3.13759,4.31753,108.96857,108.96857,122.29309,7.90585,108.96857
CWENa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLF,220.14925,25.07993,-6.28255,2.10841,0.97,10.34939,48.88633,387.7,18.30501,53.96825,0.49,280.1,5.26794,67.067444,8.22002,4.57285,1.28024,8.38486,18.27713,67.067444,67.067444,247.76765,5.75419,67.067444
CLX,9.63391,10.59007,2.29601,0.95315,4.92,11.24805,4.44825,1221.0,21.19424,7.65864,5.0,2598.0,10.95296,11.72414,11.24805,11.23694,0.62259,15.20387,26.71524,194.05847,194.05847,88.67709,1.905,194.05847
KO,-2.15681,10.73823,5.37827,1.28185,1.49,15.64628,-3.61347,11710.0,27.9722,-10.77844,1.88,25398.0,15.82722,-11.20936,15.59133,19.38695,0.9821,7.02937,8.97549,26.85124,26.74343,66.31316,3.90342,196.85185
CDE,-40.3233,46.64427,4.24736,3.52202,0.34,8.3139,27.146435,200.401,30.10032,27.146435,0.18,222.111,3.53373,27.146435,8.3139,4.3218,1.90865,3.2579,4.5673,9.30315,9.30315,21.53356,1.05237,27.44302
CNS,-5.51882,7.10192,5.79242,5.45712,2.0,26.52654,6.30586,139.755,39.94415,41.84397,2.02,182.746,33.19958,43.97298,26.56255,26.52969,4.51722,26.50634,33.22801,37.35445,36.412,0.0,0.0,0.0
CL,-1.12123,10.70825,-0.27516,1.31256,2.72,17.01876,-0.63134,4407.0,29.00296,78.94737,2.83,9169.0,18.25354,76.37283,16.0645,16.60937,0.84629,20.57639,37.89095,666.8737,666.8737,99.74046,1.48241,666.8737
CMA,0.0,187.13524,44.46878,0.93425,2.68,16.11487,4.23049,1429.0,48.27703,-5.6338,3.09,2600.0,3.83446,-8.4453,16.11487,17.95541,0.93389,1.12872,6.92151,6.21256,6.21256,39.94299,3.62841,66.50847
CMC,-14.97137,5.53351,11.92707,2.49431,0.62,1.57342,-23.12706,325.869,7.06794,-54.74453,0.69,574.206,7.54784,-61.33556,1.18776,1.72422,1.58933,3.82369,4.86831,5.40061,5.39999,43.93139,3.28789,78.35291
CBU,0.0,41.956726,26.96177,0.70333,2.32,23.60104,12.98818,238.77,54.28293,5.93607,2.35,421.445,46.60175,13.79152,23.60104,23.53996,0.70273,1.58527,9.12767,8.87757,8.87757,17.17077,1.04021,20.73032
CYH,-12.08159,5.13165,14.18197,1.61621,-15.41,-8.73739,-16.05699,2180.0,11.82341,426.0167,-3.51,6803.0,3.27788,426.0167,-9.33398,-2.10796,1.24697,2.76611,3.43923,-60.56088,-46.30641,86.97935,6.99266,426.0167
CMP,117.11773,4.85599,21.22288,1.92204,4.79,14.29701,-6.53987,280.1,24.61336,2.1322,3.4,307.9,-8.55009,2.19849,14.29701,10.09125,1.0707,5.79309,6.95993,23.9829,23.9829,64.88419,4.73045,184.772
CRK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG,-14.00966,12.86864,8.47728,1.41238,1.09,4.26011,-24.78716,1616.7,13.88572,197.87202,1.63,2478.2,8.43379,197.87202,-5.8147,6.08158,0.65989,5.02218,7.11388,11.76999,11.80278,59.29549,3.41931,145.67303
COP,-24.68707,6.2655,28.2671,1.24606,-2.91,-15.02131,6.12161,5166.0,21.80391,607.70825,-2.88,8108.0,7.49852,607.70825,-15.25767,-15.13893,1.02388,-3.22887,-4.74353,-9.67405,-9.45185,43.6393,5.27971,77.4286
ED,9.98584,8.14503,46.87869,0.88629,4.12,10.31056,3.50926,3687.0,30.53416,1.7284,3.92,5923.0,0.80021,4.35876,10.31056,9.75212,0.67734,3.28951,5.37464,9.10421,9.09855,52.52539,4.29292,110.63889
STZ,22.30756,9.83686,32.88729,1.31039,5.18,16.19632,15.16231,2036.3,31.09615,24.22062,5.53,2960.7,4.87047,25.68807,16.10928,16.61483,0.41372,7.06683,8.10335,17.1107,16.87094,54.7025,3.96857,120.76273
CPS,-1.18033,6.26005,39.41891,1.70698,7.42,4.04386,15.2735,413.999,11.92088,22.03947,10.72,664.776,6.44042,24.22953,4.00208,5.38949,1.3585,7.59329,12.65626,21.3698,21.01452,51.38505,1.8428,105.69805
CPA,22.53181,22.8869,43.81144,1.19028,7.9,15.05701,8.7075,435.891,19.61839,68.00589,7.53,718.947,5.82288,68.00589,15.05701,14.35542,1.04134,4.6721,5.97318,19.50869,19.50869,39.12671,2.71658,64.27567
CLB,-21.5253,4.57461,3.4281,1.7925,1.46,10.73728,-47.61201,112.707,18.9506,-45.52239,1.47,152.729,19.14689,-44.36511,10.74333,10.74655,1.30278,8.95376,13.73242,104.49751,97.05163,58.22935,1.9208,139.40256
GLW,7.94461,6.58255,16.83909,3.28899,3.23,39.35037,8.30101,2792.0,29.73376,223.0,0.96,3763.0,12.31496,175.9522,39.35037,10.42812,2.46165,3.53657,4.4158,23.03544,20.06898,17.84832,1.39756,21.72606
CTRA,57.82004,7.61863,5.52008,2.77676,-0.91,-36.09348,-94.38673,29.563,2.55807,28.71067,-0.9,646.604,-15.59468,28.71067,-36.09348,-35.57761,2.71471,-6.74764,-8.62685,-18.22754,-18.22754,37.19317,51.43355,59.21835
COTY,0.48558,6.384,1.06853,1.04485,0.44,4.12039,4.40422,772.8,17.76919,-31.25,0.81,2624.6,12.20138,-32.51613,3.60764,6.43478,0.56883,5.16518,8.15541,23.59399,23.71311,90.43274,5.38665,154.32263
CUZ,0.0,14.013665,24.89657,0.19575,0.96,22.58973,0.0,0.0,0.0,-58.62069,1.4,172.865,20.8087,-36.97398,29.32428,32.94001,0.19575,0.74152,0.79678,2.90148,2.90357,35.4522,14.013665,54.92395
BAP,0.0,266.00653,74.24942,1.11397,13.25,23.07392,6.00734,2402.14,51.14852,14.32269,13.28,3157.0657,-10.90783,14.37593,22.46415,22.47171,1.11397,3.05338,8.3496,19.69913,19.65216,65.71713,4.81879,191.6909
CCI,27.97245,9.98875,20.96072,1.37801,0.95,9.10361,3.75823,2129.04,54.29528,-34.02778,1.09,2480.0,20.26176,-76.53025,9.10361,9.46083,1.17842,2.79885,3.20325,4.8746,4.87457,61.69396,5.71673,161.0554
CCK,-6.85484,11.52958,2.61728,0.98101,3.56,7.03766,5.20916,1333.0,16.09126,26.24114,3.88,1661.0,5.09718,26.20865,5.98745,6.48823,0.49171,6.91931,11.77159,194.5098,105.7117,88.02653,3.68417,153.0082
CFR,0.0,88.13001,45.02697,0.59601,4.7,26.9778,5.31633,529.956,46.98941,9.81308,4.62,1074.371,115.58226,8.92607,26.9778,25.55169,0.59592,1.02483,7.31154,10.8589,10.32641,28.77641,2.28908,40.40292
CMI,0.0,302.03995,41.04478,1.78197,8.23,8.31572,-12.40904,2287.0,13.06185,4.97449,8.12,4458.0,6.76866,-0.3574,7.96162,7.83933,1.06289,7.30221,11.95098,19.52244,19.5122,20.55371,0.81154,25.8712
DKS,-23.53535,102.63419,16.01034,1.52113,2.83,4.54398,0.27439,723.576,9.95158,-0.35211,2.91,2182.887,2.71642,-4.01135,4.54398,4.61176,0.15588,9.70398,18.68154,18.24653,18.24653,0.3294,0.00817,0.33049
DNOW,-27.01031,5.02265,11.00721,2.76369,-2.18,-11.10584,4.9912057,-169.0,-8.02088,4.9912057,-1.39,345.0,15.20527,4.9912057,-11.10584,-7.05885,1.32565,-8.0786,-10.05799,-18.09745,-18.09745,5.20833,4.9912057,5.49451
DHI,-27.03252,286.0376,18.21422,5.87253,2.36,7.28212,20.05836,1398.8,11.49299,16.25616,2.4,2488.7,2.25302,18.06314,7.28212,7.31581,0.79413,7.41967,8.5225,13.972,13.97024,32.504,2.33865,48.15693
DTE,19.279,7.59828,50.2193,1.13336,4.83,7.84572,10.6267,2436.0,22.91628,19.25926,4.89,2845.0,-0.98542,19.39477,8.16557,8.23434,0.70004,3.00273,4.57588,9.76213,9.11774,55.36394,4.83662,124.03411
DXC,-23.95976,3.69143,14.63351,1.30828,0.5,1.01323,-31.49002,892.0,12.55277,233.33333,1.13,1921.0,4.22706,140.7061,3.53223,2.19894,1.15376,1.63071,2.84146,2.4262,2.89099,56.54406,2.96413,130.1181
DVA,11.19771,8.0983,23.89078,1.4761,4.29,7.00627,1.20576,2552.566,17.31128,243.2,3.9,3264.208,6.15882,226.20305,5.96723,5.3333,1.33623,6.14769,7.63109,18.48703,17.55265,61.01201,3.56989,187.8939
DAN,7.13224,8.35868,8.03818,1.82283,4.36,11.20838,-0.97087,612.0,10.50463,349.48453,1.86,835.0,2.90294,302.51572,10.98524,4.66117,1.2514,5.8513,10.1186,67.90451,63.00048,57.26084,2.71895,133.97746
DHR,-19.62615,4.72222,33.23144,0.96961,3.08,12.7553,-14.8716,4097.4,24.27025,-16.07629,3.48,9360.0,16.0366,-23.93817,15.1264,14.24783,0.6037,3.96891,5.15645,9.22363,9.19455,34.71134,2.99434,53.16595
DRI,-6.06061,154.76562,15.46555,0.69101,2.78,5.18786,21.14643,910.9,13.13767,84.10596,3.32,1541.1,6.11271,-47.14588,5.40852,6.10035,0.2854,7.31401,11.99307,16.78684,16.78684,22.53968,0.62356,29.09836
DAR,4.57872,8.94489,11.98565,1.97698,0.62,3.1554,4.37903,439.276,12.92705,29.16667,0.59,756.595,3.84343,30.28358,3.01088,2.85788,1.13031,1.96793,2.40551,5.32367,5.29393,45.75039,3.98598,84.33313
DECK,11.91363,12.36697,5.03576,3.29464,0.61667,6.52012,-10.68494,241.34,12.87011,-20.60086,0.74667,848.517,2.01226,-24.42515,6.52012,7.7779,1.80113,9.76899,11.70486,12.83971,12.83971,9.37694,0.41479,10.34718
DE,-2.61541,0.80596,20.71367,2.11801,4.81,5.85057,-7.87731,3964.5,15.24456,-16.63778,4.85,6153.9,3.58129,-21.44845,5.8598,5.87834,1.94362,2.59286,3.50228,22.97903,22.87557,84.49805,8.99846,447.25757
DK,14.12017,16.82862,16.01001,1.49091,-3.88,-5.23357,-81.33718,38.8,0.92427,10.159732,-1.68,138.0,3.98979,10.159732,-3.66135,-2.47812,1.03605,-1.54319,-2.23799,-22.37554,-17.32377,41.50094,21.62113,70.94292
DAL,2.17822,19.41185,16.81451,0.48894,5.79,11.03206,-8.4574,8854.0,22.33659,2.84192,5.82,11482.0,5.66961,-3.38047,11.03206,11.02657,0.35114,8.32415,22.39806,37.80093,37.80093,37.37194,0.8281,59.67283
DLX,23.44849,13.38431,18.14712,0.95801,4.65,12.40532,7.36942,471.851,25.5184,6.65138,4.99,1181.896,16.52053,4.91838,12.40532,13.10526,0.55144,11.7986,15.76069,28.21359,28.21359,46.2698,1.60781,86.11508
DBI,-36.64113,131.43628,11.04671,2.46012,1.54,5.19165,-7.48997,287.128,10.95805,-8.87574,1.55,968.526,5.85026,-11.2623,5.19165,5.17965,0.87094,9.50856,13.93177,14.19947,14.19947,0.0,0.0,0.0
DVN,19.72093,8.72481,11.3327,1.4419,-6.52,-35.94721,16.737574,-1792.0,-17.3913,16.737574,-4.12,2201.0,-43.70512,16.737574,-32.04581,-20.27213,1.2672,-8.24917,-10.24792,-50.89396,-34.67515,49.46174,16.737574,97.86988
DRH,0.0,30.835577,9.17471,1.53566,0.57,12.79321,8.1688,157.616,17.56519,32.55814,0.57,278.543,20.60083,34.06049,12.79321,12.7731,1.51097,3.082,3.41928,6.27062,6.27062,33.38521,5.84039,50.11681
DBD,101.95699,5.30693,7.87012,1.43579,-2.56,-5.1473,-41.39055,107.9,3.25363,56.71151,-0.71,865.8,7.50196,56.71151,-0.99509,-1.47939,0.89773,0.36072,0.68709,-35.20622,-22.69343,62.71973,16.66636,175.47813
DLR,0.0,82.52361,25.67652,0.23319,2.2,20.04183,0.0,0.0,0.0,41.02564,2.25,1396.643,50.9754,43.64773,19.77893,15.65825,0.23319,2.72771,2.98528,11.68748,8.9329,53.90051,82.52361,116.92213
DDS,-16.58468,130.33623,49.98065,2.22158,6.91,3.98798,-13.41957,707.092,10.46839,-11.29653,6.91,2403.74,3.05881,-18.82852,3.98798,3.99027,0.3328,7.11017,10.46152,14.1232,14.1232,31.49372,1.16723,45.97202
DFS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.33076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLB,-31.34696,13.07705,19.42632,3.56542,1.81,18.17248,12.55797,318.18,31.01962,3.42857,1.85,916.756,31.83702,2.4643,18.11964,18.16511,3.37126,6.55546,7.67602,9.84083,9.82423,0.0,0.0,0.0
DG,0.0,385.00577,18.75824,1.71999,3.95,5.71999,8.13146,2297.894,11.28157,13.18052,3.97,6306.091,4.09166,9.36176,5.71999,5.73673,0.07915,10.82196,14.48292,21.01532,21.01532,35.58219,1.29273,55.23657
D,26.91667,8.62064,23.25637,0.52348,3.44,18.84638,2.97165,5267.0,44.87518,7.5,3.52,5886.0,-21.66759,11.79568,18.0881,18.48622,0.24239,3.55426,4.90539,15.5708,14.53255,67.57485,6.66319,208.4026
DCI,-1.65795,4.8668,5.77457,1.85675,1.42,8.59343,-2.94332,368.3,16.58785,-4.69799,1.53,760.5,8.20644,-8.31816,8.59343,9.22011,1.27915,10.19278,13.59876,24.74437,24.61855,42.42854,1.54358,73.69717
DEI,16.62018,8.57407,12.6783,2.11544,0.55,12.65804,0.0,0.0,0.0,41.02564,0.57,512.5,42.47484,46.26781,11.24944,11.21038,2.04879,2.14293,2.20805,4.43926,3.62904,59.17889,40.744015,144.97127
DOV,12.91498,5.69591,24.44699,1.33442,3.25,7.48994,-12.62832,1138.501,16.7566,-13.1016,3.72,2232.887,10.97037,-41.49517,7.48994,8.49912,0.832,5.18902,7.01812,13.67195,13.67195,48.8908,3.19263,95.65947
DUK,0.0,832.6807,58.61857,0.69596,3.71,11.32988,1.41732,9016.0,39.6238,-7.71144,4.34,9824.0,-2.78413,-23.57955,9.45768,13.17984,0.26283,2.81687,4.1013,6.33977,6.38024,55.10867,5.58807,122.76017
CTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EME,9.96932,5.28949,25.6408,1.46242,3.02,2.45374,12.72007,393.951,5.21684,11.02941,3.1,1037.862,2.28946,5.60057,2.40925,2.49469,1.29787,5.27781,10.44356,12.28197,12.27933,21.5843,1.07457,27.52549
EOG,30.70137,6.85946,24.24412,1.75338,-1.98,-14.89376,303.77377,2592.319,35.20549,303.77377,-1.56,3661.311,7.45358,303.77377,-14.89376,-11.72393,1.39522,-2.77393,-3.85854,-8.14635,-8.14635,33.31924,2.69502,49.9683
