,IQ_ACCT_RECV_1YR_ANN_GROWTH_CS,IQ_AR_TURNS_CS,IQ_BV_SHARE_CS,IQ_CURRENT_RATIO_CS,IQ_DILUT_EPS_EXCL_CS,IQ_EARNING_CO_MARGIN_CS,IQ_EBITDA_1YR_ANN_GROWTH_CS,IQ_EBITDA_CS,IQ_EBITDA_MARGIN_CS,IQ_EPS_1YR_ANN_GROWTH_CS,IQ_EPS_NORM_CS,IQ_GP,IQ_LFCF_MARGIN_CS,IQ_NI_1YR_ANN_GROWTH_CS,IQ_NI_MARGIN_CS,IQ_NI_NORM_MARGIN_CS,IQ_QUICK_RATIO_CS,IQ_RETURN_ASSETS_CS,IQ_RETURN_CAPITAL_CS,IQ_RETURN_COMMON_EQUITY_CS,IQ_RETURN_EQUITY_CS,IQ_TOTAL_DEBT_CAPITAL_CS,IQ_TOTAL_DEBT_EBITDA_CS,IQ_TOTAL_DEBT_EQUITY_CS
CBU,0.0,52.154137,28.87591,0.63401,3.46,26.77485,5.21565,364.83,51.9365,-0.57471,3.55,664.582,-155.02303,-0.85032,26.77485,27.23749,0.63397,1.33172,8.06322,10.29872,10.29872,42.964,3.20387,75.32785
CYH,-1.79228,5.66242,-10.14818,1.40988,0.35,1.46589,-31.07811,1253.0,10.26124,-80.11364,-2.8,4906.0,-0.94792,-80.0,0.37671,-2.95359,1.03157,3.00726,3.79764,290.12924,290.12924,106.29827,9.88667,290.12924
CHCT,24.89389,2.01613,19.18423,5.87993,0.81,22.52698,0.0,0.0,0.0,-6.89655,0.81,81.043,49.6753,-2.10297,22.52698,19.5827,5.79379,2.60861,2.68311,4.59243,4.59243,41.81661,16.256824,71.87036
CMP,0.0,0.0,7.50344,2.41098,-1.1,-2.99815,-21.80617,177.5,14.26734,21.805891,-0.54,199.8,0.0,21.805891,-2.01752,-1.48097,0.91506,0.0,0.0,0.0,0.0,79.7728,5.6969,21.805891
CRK,90.53216,9.32824,8.20964,0.853,4.11,31.44609,80.81977,2770.591,76.3657,287.3619,4.9,2820.006,14.91762,287.3619,31.44609,31.87989,0.76168,27.51682,34.22582,69.3315,65.83101,49.61356,0.80971,98.4661
CAG,9.25809,13.8878,18.30534,0.86214,1.84,7.69944,-16.1153,1970.2,17.07886,-30.82707,2.26,2838.8,3.49973,-31.6138,7.69944,9.40957,0.27018,4.46666,5.54604,10.24482,10.15457,50.99046,4.67993,104.04189
CNMD,4.05858,5.57248,24.45372,1.95995,-2.68,-7.70772,-12.50081,134.537,12.86854,42.60855,2.02,575.745,4.0779,42.60855,-7.70772,5.80415,0.74283,2.78973,3.4259,-10.52685,-10.52685,59.01448,7.97922,143.98863
COP,8.13083,11.52798,39.22275,1.45941,14.57,23.798,67.22944,33083.0,42.14717,140.03294,13.88,39598.0,19.09206,131.21674,23.798,22.52849,1.27119,17.10933,24.05906,39.99615,39.99615,26.3656,0.51954,35.8061
ED,11.09405,5.69922,58.27324,1.14432,4.66,10.21059,-3.66406,4680.0,29.86599,21.03896,4.68,7685.0,-23.90555,23.32838,10.59349,10.58749,0.3982,2.48145,3.60416,8.15244,7.76228,53.89352,5.21731,116.88927
STZ,14.47854,10.47403,62.52145,1.23377,-0.21,0.01134,0.0,3316.3,37.59679,378.37997,2.43,4711.0,6.9249,378.37997,-0.45801,5.25235,0.48859,7.01913,7.75855,-0.31898,0.0077,47.62282,3.30314,90.92282
CPS,11.88477,5.86595,6.29606,1.49719,-12.53,-8.62405,3.2833495,46.097,1.82534,3.2833495,-11.19,129.791,-0.50175,3.2833495,-8.52874,-7.61733,1.04471,-2.2786,-3.51114,-99.57744,-100.70049,91.81148,24.61303,3.2833495
CPA,0.0,157.10277,37.85544,1.0354,7.88,11.73862,119.96471,718.088,24.21855,665.0485,8.58,1067.977,-0.80742,693.8464,11.73862,11.74333,0.90726,6.29829,9.26188,24.93664,24.93664,53.00124,2.34327,112.77158
CLB,10.4131,4.80738,3.95132,2.05267,0.42,4.01401,-0.37812,57.963,11.83559,0.0,0.39,96.08,4.29722,-1.38896,3.97215,3.6898,1.26563,4.39978,6.20009,11.4192,11.23459,54.06424,3.83676,117.69531
CNR,51.9006,17.48503,33.55185,1.33352,13.07,20.36973,211.47032,1045.257,45.59434,1261.4584,13.54,1164.439,21.75214,1269.0385,20.36973,20.56058,1.13655,19.38223,35.07235,50.79616,50.79616,25.74366,0.38668,34.66864
CXW,10.47562,6.20024,12.45702,1.13959,1.03,6.62863,0.0,299.445,16.22719,44.5057,1.1,431.537,3.22716,44.5057,6.62863,7.04584,1.05291,3.17961,3.64722,8.72195,8.72195,49.19537,4.63202,96.83247
GLW,-14.12176,7.61826,14.59052,1.44019,1.54,9.76813,-10.97794,3268.0,23.03193,20.3125,1.86,4843.0,6.04341,-30.95488,9.27479,11.05067,0.65546,3.80534,5.60965,10.81303,11.16841,38.90603,2.39198,63.68228
CPAY,0.0,223.45827,34.64554,1.01037,12.42,27.84625,15.97604,1766.133,51.53389,24.32432,12.79,2662.422,13.89277,13.67843,27.84625,28.21307,0.93339,6.58753,9.70716,35.29268,35.29268,73.76583,4.04626,281.1822
CMRE,33.48389,33.66811,17.63626,2.39812,4.26,49.79912,31.55724,700.391,62.87968,29.87805,4.3,766.655,34.19601,27.54039,49.82273,47.46967,2.11517,7.18018,7.39795,28.58494,28.54576,54.46975,3.69025,119.82758
CTRA,16.94915,8.31893,16.47782,1.85331,5.08,44.91216,191.11578,6914.0,76.38935,121.83406,5.14,8099.0,30.47591,251.03627,44.91216,45.20429,1.67058,16.47463,21.62107,33.32377,33.24066,17.02142,0.3759,20.51302
COTY,4.77012,14.88745,3.75894,0.65556,0.07,4.9393,13.5844,844.5,15.92075,205.76442,0.18,3381.2,15.23853,205.76442,4.89217,2.78463,0.30141,1.58917,2.24199,8.43862,6.7695,57.33864,5.66264,137.09363
CUZ,15.09805,4.27636,30.5411,0.70815,1.11,21.74639,0.0,0.0,0.0,-40.64171,0.74,507.119,50.23302,-40.12872,21.66171,14.42663,0.70815,1.54518,1.64765,3.62892,3.62147,33.94134,29.711447,51.38062
CXT,-1.94536,5.60042,13.91567,0.98717,3.64,15.29219,8.09978,385.7,28.78573,15.18987,3.72,626.2,20.33734,15.11236,15.29219,15.63766,0.74058,9.0901,11.62975,26.47971,26.47971,52.92493,2.28468,112.42664
CRDb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.92685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAP,0.0,328.44202,95.68617,1.05558,15.26,22.83498,27.29063,2999.05,54.97134,35.40373,15.29,3951.4634,13.7609,35.44212,22.29462,22.28847,1.05558,2.89244,9.78399,17.0731,17.13719,57.17375,3.45679,133.50166
CCI,13.38583,10.31144,17.20323,0.44562,3.86,23.97652,13.66239,4168.0,59.66218,44.56929,3.92,4918.0,21.73991,52.82847,23.97652,24.29659,0.38155,3.94588,4.35261,21.32807,21.32807,78.96298,6.70825,414.64548
CCK,-8.90538,8.37735,15.4154,1.18489,5.99,6.60589,-2.13244,1744.0,13.47447,203.29478,4.65,2300.0,-0.28973,203.29478,5.61694,4.34196,0.63123,5.69978,8.77385,38.65993,37.03704,75.92378,4.13532,203.29478
CUBE,72.74402,95.29606,12.5831,0.15922,1.29,27.63077,0.0,0.0,0.0,18.34862,1.35,787.641,50.91593,30.32951,27.51655,28.68706,0.12627,3.89619,4.08717,10.22376,9.92073,51.77077,58.436077,109.51313
CFR,0.0,138.83281,46.48863,0.595,8.81,30.79702,32.71424,879.131,46.74888,30.51852,8.84,1693.101,48.57197,30.71033,30.79702,30.15879,0.59498,0.97304,6.25775,15.89788,15.28749,62.62476,5.97936,167.55684
CULP,-41.08572,9.83584,9.77194,3.29205,-0.26,-1.08907,-58.36093,8.048,2.72963,-1.1916132,-0.26,36.093,-7.08382,-1.1916132,-1.08907,-1.07955,1.15595,0.2164,0.31583,-2.58423,-2.58423,7.92175,1.27746,8.60328
CMI,0.0,467.17307,63.51734,1.2653,15.12,7.77588,27.13638,3645.0,12.98354,3.49076,17.62,6736.0,1.29702,0.93853,7.66189,8.88092,0.68803,6.63084,10.98745,24.65471,22.246,44.96771,2.29218,83.82663
CW,0.0,79.498215,52.06793,1.56192,7.62,11.51135,5.58786,544.997,21.31371,15.80547,8.0,954.609,9.24413,10.17709,11.51135,12.00958,1.01044,6.32764,8.38127,15.4165,15.4165,41.71215,2.61581,71.56234
CWK,0.0,128.6209,7.35802,1.15746,0.86,1.94346,-3.18105,690.9,6.83674,-21.81818,1.29,1952.2,3.04692,-21.44,1.94346,2.87725,1.10684,4.29301,6.42777,12.63388,12.62738,69.02419,5.36069,222.83257
CUBI,0.0,58.777817,39.07972,0.87336,6.51,25.05521,-27.81096,463.798,50.95976,-35.41667,6.54,588.407,38.15116,-27.52704,25.05521,23.44948,0.85557,1.34862,10.72714,18.28962,16.46944,44.493,2.42472,80.15747
DHT,95.85982,10.11166,6.56906,3.65969,0.37,13.6474,63.08745,176.428,38.84839,34.566235,0.37,214.347,24.44869,34.566235,13.54633,13.41783,2.88025,2.19263,2.24356,5.81528,5.84475,27.17779,2.2708,37.32075
DKS,28.43704,202.50664,27.79508,1.88251,13.87,12.36334,91.30639,2368.903,19.26976,142.48251,18.4,4711.886,6.36355,186.63237,12.36334,12.45035,1.00028,15.25424,21.16943,68.44539,68.44539,68.21452,1.90392,214.60905
DNOW,30.92105,6.08547,7.62895,2.31663,1.13,6.03933,323.07693,165.0,7.72472,2160.0,1.08,506.0,-2.37594,2460.0,5.99251,5.59598,1.38952,7.52888,11.10097,16.47362,16.58098,5.48712,0.29697,5.80569
DHI,0.0,791.78687,56.3923,5.28717,16.51,17.58663,41.76412,7685.6,22.92621,44.69763,16.65,10070.1,-3.29074,40.27252,17.47297,17.46792,0.55,17.5051,20.43766,34.17166,33.68741,23.6089,0.79562,30.90531
DTE,20.23599,10.30163,50.5612,0.80804,5.52,5.63241,11.3188,3216.0,16.72561,34.63415,5.58,3668.0,-9.48877,19.40463,5.63241,5.65894,0.43012,2.65164,3.86008,11.33913,11.33201,64.91009,5.98259,184.98221
DXC,-4.90227,5.17335,21.25994,1.08653,2.81,4.52505,6.55562,1983.0,12.19182,265.5945,5.11,3582.0,7.59683,265.5945,4.41439,7.85492,0.95228,1.4611,2.58722,14.32419,13.7789,53.43498,3.11044,114.75349
DVA,8.91339,5.67769,7.87875,1.20443,5.71,6.61669,-14.47875,2096.167,18.05501,-35.8427,6.26,3400.341,7.45405,-42.72574,4.82692,5.01409,1.13268,5.00578,6.00298,74.5245,33.43028,84.16207,5.64005,247.4335
DAN,4.01211,7.53692,10.81847,1.54457,-1.69,-3.06223,-14.62766,642.0,6.32139,73.89692,-0.37,763.0,2.25236,73.89692,-2.38283,-0.52316,0.81,2.1053,3.39173,-13.93608,-15.66356,60.21244,4.23832,169.74423
DHR,6.34954,6.47751,66.47535,1.89331,9.66,22.9068,0.0,10910.0,34.66684,13.64706,9.97,16188.0,17.64204,12.0628,22.9068,22.97114,1.42627,6.48227,7.79736,15.96448,15.13431,29.28038,1.90092,41.40347
DRI,3.97878,250.45514,17.73514,0.63838,7.4,9.91381,46.58062,1521.8,15.8027,54.16667,7.53,1995.0,6.82373,51.40632,9.89408,9.99308,0.29451,6.93419,8.66082,38.10189,38.10189,72.78108,3.8624,267.3915
DAR,44.23034,11.40334,23.81086,1.53316,4.49,11.43706,28.51927,1092.987,16.73229,15.12821,4.82,1529.595,2.44589,13.33141,11.29313,11.87991,0.7932,5.69136,7.01527,20.80936,20.62572,47.85379,3.27154,91.76849
DAY,9.31373,9.72834,13.71013,1.07952,-0.48,-5.88991,250.98814,88.8,7.12566,46.140404,-0.34,528.2,18.63264,46.140404,-5.88991,-4.17265,0.13517,-0.00166,-0.00369,-3.38491,-3.38491,37.30048,14.13176,59.49085
DECK,40.31652,12.15395,9.50526,3.23459,2.71,14.34604,10.8212,607.585,19.28634,20.7127,2.73833,1607.551,3.00577,18.13344,14.34604,14.34628,2.1497,15.68646,20.59074,30.30114,30.30114,12.6112,0.3655,14.43114
DE,14.79867,1.13871,67.8176,2.09894,23.28,13.6645,13.70681,11813.0,22.63938,22.59084,23.1,14396.0,-4.0524,19.58746,13.66642,13.48042,1.82155,7.11911,8.87545,36.85938,36.7611,71.94382,4.41895,257.59192
DK,58.94927,20.13506,14.09747,1.20428,3.59,1.43487,875.7732,757.2,3.74004,138.15155,3.53,1011.5,-3.20017,138.15155,1.26989,1.23426,0.6793,3.92824,7.17043,29.02953,28.80516,76.51103,4.60077,138.15155
DELL,0.32325,5.63082,-2.22589,0.80103,6.26,4.88354,-21.42526,8479.0,8.37871,48.34123,4.47,21920.0,0.71124,71.16923,5.4972,3.36585,0.5006,2.85219,7.28611,1400.3848,153.35919,105.98916,3.29768,1400.3848
DAL,32.11315,18.12975,10.26407,0.50158,2.06,2.60567,739.28314,5644.0,11.15812,368.18182,2.04,9650.0,-0.07216,370.7143,2.60567,2.57309,0.37965,3.05447,5.83602,25.1791,25.1791,82.30265,5.42346,739.28314
DLX,7.46168,9.4487,13.97577,0.93579,1.5,2.92805,4.651,385.933,17.24447,3.44828,2.65,1206.501,7.63668,4.40982,2.92202,5.09454,0.38117,4.33638,5.68068,11.10152,11.11788,74.16236,4.49383,287.0323
DBI,-11.39089,101.60785,5.62177,1.20463,2.0,4.83269,91.14582,283.093,8.85611,91.14582,2.19,1068.637,5.30136,91.14582,4.83269,5.00292,0.36142,6.42565,8.74121,47.14005,47.14005,71.23332,3.60727,247.62437
DVN,15.21595,11.83637,17.10107,1.25314,9.12,31.49356,87.27005,10180.0,53.10658,117.6611,9.21,11250.0,6.41531,113.82865,31.37879,31.27816,1.03736,22.12488,28.97024,58.88688,58.3426,37.29322,0.65992,59.47238
DRH,0.0,34.975655,7.59323,4.32681,0.47,10.96941,34.975655,160.082,16.00662,34.975655,0.5,304.216,14.41826,34.975655,10.93172,10.62015,4.32681,3.2372,3.57496,7.04206,7.03882,44.82326,8.10002,81.2358
DBD,2.85618,5.73248,-17.45699,1.10343,-7.36,-16.92143,-45.05195,222.1,6.41778,59.17412,-2.3,778.1,-0.13112,59.17412,-16.80007,-5.25038,0.59561,1.82778,4.02564,59.17412,59.17412,200.50578,12.31562,59.17412
DLR,22.92491,4.00736,57.87999,0.85023,1.11,8.11403,0.0,0.0,0.0,-81.31313,1.32,2660.775,36.60473,-77.90364,8.05768,8.06359,0.85023,0.93987,1.0203,2.21356,1.99405,48.38345,122.06389,101.57731
DBRG,-12.16677,3.6648,5.37953,1.30471,-1.76,-36.80791,0.0,251.502,21.97345,42.74311,-0.51,690.434,-120.22465,42.74311,-28.11505,-6.88401,1.27737,-1.61245,-1.95539,-19.66554,-8.56141,55.1284,22.32465,125.62273
DDS,14.75648,166.09041,77.08993,1.98166,41.88,13.0199,947.01935,1317.454,19.8883,263.96912,41.99,2876.602,15.43044,263.96912,13.0199,13.05289,0.78596,22.05192,33.96756,59.64078,59.64078,29.55068,0.46205,41.94601
DIN,0.0,37.70603,-19.30149,1.01921,4.96,8.91916,-4.49592,216.97,23.85854,-12.36749,5.44,377.619,7.08116,-17.11865,8.91916,9.49515,0.91044,5.76606,7.526,37.70603,37.70603,120.88978,8.03052,37.70603
DFS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.6874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLB,-2.06603,3.79665,23.42556,4.72364,1.81,14.66733,-22.10852,340.089,27.12481,-39.05724,2.2,1112.433,22.88187,-40.66055,14.68241,17.545,4.45834,5.42748,6.31811,7.60037,7.57522,2.21298,0.14979,2.26306
DG,0.0,657.51953,27.22413,1.05427,10.17,7.01111,-10.12546,3856.575,11.2698,-4.23729,10.24,10813.006,3.80028,-9.63515,7.01111,7.00994,0.05767,7.71382,9.87695,37.13055,37.13055,69.46612,3.69404,227.50508
D,33.0329,6.64243,31.25509,0.73234,1.08,5.73541,-21.33103,4551.0,26.49936,-66.1442,1.2,6502.0,-32.11322,-69.76886,5.78782,5.75684,0.27494,1.0554,1.49269,3.81613,3.46837,62.37991,10.15843,165.81543
DCI,11.75123,5.50229,9.24654,2.23396,2.66,10.06472,7.87323,541.2,16.36727,18.75,2.71,1067.4,5.33176,15.99861,10.06472,10.13812,1.31449,11.17138,15.85022,29.31771,29.31771,37.94085,1.28012,61.1366
DFIN,-17.88046,4.5979,11.40138,1.01601,3.17,12.29607,-28.16901,198.9,23.86037,-23.42995,3.52,463.4,13.49868,-29.7464,12.29607,13.00576,0.87945,11.14454,17.0877,29.01628,29.01628,40.14532,1.11111,67.07132
LPG,3.97744,4.80914,22.89787,3.24655,1.78,26.00734,-17.87322,151.574,54.79998,-4.30108,1.82,173.88812,34.43663,-22.28704,26.00734,26.4543,3.11477,3.33736,3.38192,7.70604,7.70604,42.16481,4.42581,72.9051
PLOW,22.14401,7.80821,10.35968,2.51836,1.63,6.267,9.0799,80.189,13.01626,26.35659,1.67,151.456,2.76702,25.79909,6.267,6.21193,1.06974,6.33366,8.06683,17.09452,17.09452,48.86031,2.825,95.54285
DEI,-5.00175,7.96024,14.57491,3.20712,0.55,9.69703,0.0,0.0,0.0,48.64865,0.53,657.155,43.35106,48.84245,9.7578,9.35658,3.05193,1.59372,1.6466,3.90259,2.33687,54.88978,45.11869,121.67926
DOV,12.43537,5.89428,30.68309,1.23445,7.42,12.52192,8.06123,1717.348,20.18489,-4.13437,7.52,2911.808,5.31932,-5.20031,12.52192,12.61107,0.68829,8.27348,11.23713,25.13897,25.13897,47.61086,2.26828,90.87927
DCO,18.73276,2.62004,43.44623,2.64414,2.33,4.04035,-2.59475,75.379,10.57896,-78.93309,2.77,144.825,2.23645,-78.75915,4.04035,4.69379,1.7123,2.89209,3.60654,5.75457,5.75457,34.97041,3.75225,53.77614
DUK,0.0,1086.4086,61.50649,0.70058,4.74,13.11168,7.3853,11516.0,39.96668,-3.85396,5.11,13137.0,-16.26423,-34.74923,8.84987,13.65552,0.26477,2.3118,3.24602,7.95193,7.33671,59.51357,6.61879,146.99632
DD,-26.25882,7.05146,57.99522,3.01902,2.02,8.15088,-22.22222,3157.0,24.2529,-37.4613,2.36,4615.0,4.29438,-9.26241,45.07951,9.03787,2.00616,2.9031,3.42382,3.80363,3.92476,23.92578,2.69148,31.45057
DY,-12.77405,3.16907,25.61524,3.55187,1.57,1.55163,-21.84142,234.21,7.48151,46.72897,1.6,496.642,4.62875,41.46256,1.55163,1.55057,3.26372,2.50955,3.26946,6.18835,6.18835,54.3171,3.85087,118.90029
CTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EME,16.45946,4.64224,41.40368,1.25729,8.1,3.66665,3.76743,673.488,6.08054,14.73088,8.13,1603.594,3.28438,5.88999,3.66665,3.66507,1.1042,6.43893,13.31531,19.22027,19.21389,21.32622,0.79463,27.10715
EOG,18.80086,9.9863,42.16296,1.90005,13.22,30.41552,35.92418,13553.0,53.12819,65.45682,13.35,20132.0,15.52626,66.35935,30.41552,30.5098,1.60403,15.39595,20.83546,33.04585,33.04585,19.38381,0.43961,24.04455
EPR,0.0,51.809128,33.79635,6.29819,2.03,26.8046,0.0,0.0,0.0,103.0,2.03,599.376,36.32527,78.72036,26.8046,23.14718,6.0356,3.34925,3.44811,6.83925,6.83885,54.61587,51.809128,120.34133
EQT,11.82575,4.92278,30.57911,1.07562,4.38,23.75321,1106.7407,4655.485,62.09227,719.7063,5.53,9725.257,10.66307,719.7063,23.62015,27.29328,0.82169,8.43977,11.48976,16.70564,16.75464,33.80696,1.23017,51.07328
ESE,12.50777,5.51473,40.54295,1.79997,3.16,9.59998,24.07716,159.325,18.58013,30.57851,3.22,332.045,7.6388,29.64596,9.59998,9.73808,0.82473,4.29258,5.57549,7.96188,7.96188,16.30579,1.28171,19.48258
EXP,19.80725,11.51188,29.28253,2.1331,9.14,20.10436,20.81167,601.624,32.31893,14.39299,9.51,519.614,19.13677,10.25294,20.10436,20.71434,0.97756,10.90771,13.08559,30.0293,30.0293,46.22985,1.61994,85.97679
DEA,0.17367,5.05206,34.27007,0.9074,0.85,11.97454,0.0,0.0,0.0,-2.85714,0.85,197.929,42.40471,4.71089,10.59802,10.37402,0.9074,1.5328,1.62942,2.49048,2.49334,47.07155,20.099848,88.9343
EGP,6.88948,7.05125,44.8182,0.28337,4.36,38.23947,0.0,0.0,0.0,11.79487,4.37,353.11,54.79384,18.16803,38.22058,38.21558,0.28337,3.14887,3.31615,10.56931,10.56904,49.09244,34.509926,96.43449
EMN,-10.48593,9.51867,43.39515,1.1621,6.35,7.52363,-16.37544,1675.0,15.83176,1.6,7.77,2137.0,12.78237,-7.46791,7.49527,9.0699,0.54445,4.98576,6.92177,14.60809,14.44122,50.55246,3.19582,102.23453
KODK,0.0,6.76966,13.16056,2.32423,0.16,2.15768,12.918108,5.0,0.41494,-40.74074,0.17,173.0,-6.14108,8.33333,2.15768,1.11311,1.38225,-0.67325,-1.03591,2.85401,2.34129,22.58868,72.6,29.18006
ETN,23.67968,5.32581,42.83057,1.37516,6.14,11.88319,17.04819,3886.0,18.72591,14.98127,6.62,6887.0,7.42519,14.83209,11.86392,12.71875,0.76478,5.4225,7.2269,14.72004,14.71097,35.11552,2.37802,54.12006
ECL,8.86459,5.48162,25.43892,1.30491,3.81,7.81587,2.7822,2711.6,19.1122,-2.55755,4.55,5426.7,8.92105,-3.38083,7.69464,9.14631,0.82672,5.19355,6.77836,15.09927,15.28284,55.42797,3.32885,124.35594
EPC,-9.15727,15.10223,28.30357,1.71934,1.84,4.54022,-12.39398,320.2,14.74421,-13.20755,2.59,907.4,3.70735,-15.7265,4.54022,6.33278,0.74252,3.89668,4.9435,6.47832,6.47832,50.01712,4.56184,100.06851
EIX,6.56934,7.60601,35.69522,0.68329,1.6,4.78513,8.84564,5648.0,32.79907,-20.0,4.63,9414.0,-13.80589,-10.91892,4.78513,10.24408,0.31439,2.52559,3.93979,5.98098,4.6671,65.38386,5.85977,188.88255
EW,10.44315,8.78616,9.54578,3.02797,2.44,28.27549,12.56394,1914.6,35.57149,2.52101,2.47,3741.9,17.49545,1.25075,28.27549,28.4061,1.87295,13.2107,17.0356,26.14365,26.14365,10.63866,0.36107,11.90521
ESI,-7.39537,5.37848,9.68686,3.45151,0.75,7.30368,0.91524,507.2,19.89488,-8.53659,0.83,952.7,8.23282,-7.91933,7.3429,7.97964,2.09466,4.30562,4.91324,7.70382,7.67851,45.76956,3.90891,84.39828
ELV,21.20524,14.60979,152.57735,1.40107,24.81,3.84367,1.54152,10210.0,6.52,0.32349,25.32,39957.0,4.66682,-1.29423,3.84751,3.88058,1.27912,5.4056,8.9014,16.65124,16.5991,40.76497,2.45309,68.81904
LLY,3.34492,4.20692,11.83072,1.0523,6.9,21.8798,4.01028,9676.7,33.90408,12.7451,8.03,21911.6,20.5004,11.87989,21.8798,25.36995,0.62846,10.52995,19.50955,63.62831,62.66671,60.11179,1.67811,150.70067
ELME,0.0,10.860746,14.43425,0.17545,-0.36,-14.69261,0.0,0.0,0.0,10.860746,-0.19,127.943,42.40166,10.860746,-14.69261,-7.90307,0.17545,0.28928,0.29834,-2.39264,-2.39208,30.41382,10.860746,43.70669
EBS,-42.04587,5.15096,27.6986,0.98495,-4.22,-18.93512,-93.64224,35.4,3.16779,23.52865,-3.04,473.0,4.58949,23.52865,-18.93512,-13.62899,0.65245,-1.94276,-2.24355,-14.07523,-14.07523,50.68761,40.29379,102.78879
EMR,13.71821,5.2498,17.52452,1.09374,5.41,16.45525,15.4947,4681.0,23.84737,41.62304,4.71,6306.0,12.46307,40.29527,16.46034,14.2267,0.7436,7.49127,10.20287,31.91584,24.61984,39.97498,2.3213,66.59721
ESRT,0.0,33.018867,5.92305,6.47898,0.22,8.63565,0.0,0.0,0.0,33.018867,0.22,385.655,32.68796,33.018867,4.97849,4.96026,6.47898,1.95322,2.06691,3.73285,3.75433,57.47513,33.018867,135.15651
EIG,3.9396,0.96049,34.76308,3.96177,1.75,6.78346,-59.37107,64.6,9.05396,-58.03357,1.76,59.3,6.52768,-59.43001,6.78346,6.78445,3.96177,0.98835,3.12645,4.48709,4.48709,17.22627,3.0418,20.81127
ENS,19.89533,4.69756,36.33769,2.70033,3.36,4.28649,-2.08273,327.64,9.75898,1.20482,3.9,752.572,-4.27339,0.37455,4.28649,4.89121,1.62372,4.02396,5.28935,9.50181,9.47765,47.87447,4.18597,91.84457
ENR,43.97405,8.53652,1.83247,2.27826,-3.37,-7.58992,-11.41236,562.0,18.42563,79.827255,2.96,1136.5,-3.31219,79.827255,-7.58992,6.78352,0.98094,5.70744,7.12007,-95.20872,-95.20872,96.51993,6.4452,79.827255
EPAC,-2.3617,5.17112,5.6056,2.23503,0.33,3.42966,12.05319,85.11,14.89961,-50.74627,0.81,265.394,12.90319,-58.80453,2.74604,8.44255,1.5004,5.19077,6.78731,5.36146,5.36146,43.78746,2.91606,77.89624
ENVA,53.6389,0.44853,37.9919,16.67475,6.19,18.56037,0.0,420.859,37.6586,-8.83652,6.56,828.009,-74.25064,-19.06826,18.56037,18.95394,16.34061,7.33664,8.00405,18.2015,18.2015,65.8997,5.44661,193.2525
ENOV,-58.13684,3.45025,63.58378,1.40663,-0.72,-2.44316,-66.08218,204.477,13.0815,48.119713,-1.56,883.92,5.06596,48.119713,-0.85036,-5.39577,0.51606,0.01541,0.01839,-0.96104,-0.94163,8.84683,1.63744,9.70546
NPO,-22.54237,6.99905,67.01734,3.23499,0.32,0.3548,29.00151,257.1,23.38974,-96.24854,3.57,423.3,14.50146,15.74492,18.65903,6.75546,2.22931,3.44453,4.07549,0.50344,0.28575,37.2279,3.25943,60.06738
ETR,10.10458,11.50823,30.7017,0.64292,2.685,7.97093,19.56433,4586.874,33.32458,-3.06859,3.645,5275.351,-25.23656,-1.34816,8.14782,10.82836,0.26995,2.72002,4.0341,9.11618,8.7043,67.04025,5.89079,203.40038
EPD,-0.3113,8.32192,12.26411,0.86409,2.5,9.65009,13.82477,8417.0,14.46568,19.04762,2.5,6725.0,6.55901,18.37764,9.43526,9.35792,0.58598,5.93787,7.137,21.13493,20.70474,50.83707,3.40929,103.40528
NVRI,-30.02347,5.88211,7.16369,1.28538,-1.73,-7.06789,-6.75187,227.794,12.05856,37.1005,-0.53,338.061,6.97526,37.1005,-9.53218,-2.23027,0.62768,1.43235,1.91841,-20.81888,-18.68923,70.05396,6.39836,233.93399
EPAM,21.28912,5.67093,52.06022,3.69189,7.09,8.6931,25.37158,792.396,16.42374,-13.00614,9.12,1581.715,8.46435,-12.92136,8.6931,10.82957,3.57832,11.63598,14.77715,15.28303,15.25469,6.04534,0.24385,6.43431
EFX,17.8807,6.46212,32.29796,0.68008,5.65,13.66991,-0.66995,1616.1,31.5509,-6.14618,6.39,2987.2,-1.10841,-6.44988,13.59182,15.26953,0.60798,5.8436,7.07521,18.46464,18.48835,59.29246,3.58103,145.65475
EQBK,0.0,23.672108,25.74124,0.76243,3.51,25.8409,3.77371,123.471,55.30789,2.33236,3.54,197.741,-110.62055,9.92378,25.8409,25.7108,0.76124,1.416,10.57063,12.66909,12.66909,41.17541,2.32466,69.99693
EQC,2.95839,6.97668,24.64876,99.37394,0.26,33.93469,0.0,0.0,0.0,20.2294,0.26,38.956,53.6591,20.2294,33.8493,26.37529,99.37394,0.79412,0.80186,1.3245,1.27086,0.0,20.2294,0.0
