,IQ_ACCT_RECV_1YR_ANN_GROWTH_CS,IQ_AR_TURNS_CS,IQ_BV_SHARE_CS,IQ_CURRENT_RATIO_CS,IQ_DILUT_EPS_EXCL_CS,IQ_EARNING_CO_MARGIN_CS,IQ_EBITDA_1YR_ANN_GROWTH_CS,IQ_EBITDA_CS,IQ_EBITDA_MARGIN_CS,IQ_EPS_1YR_ANN_GROWTH_CS,IQ_EPS_NORM_CS,IQ_GP,IQ_LFCF_MARGIN_CS,IQ_NI_1YR_ANN_GROWTH_CS,IQ_NI_MARGIN_CS,IQ_NI_NORM_MARGIN_CS,IQ_QUICK_RATIO_CS,IQ_RETURN_ASSETS_CS,IQ_RETURN_CAPITAL_CS,IQ_RETURN_COMMON_EQUITY_CS,IQ_RETURN_EQUITY_CS,IQ_TOTAL_DEBT_CAPITAL_CS,IQ_TOTAL_DEBT_EBITDA_CS,IQ_TOTAL_DEBT_EQUITY_CS
SCHW,9.10155,0.20559,9.04541,1.09341,1.03,22.5179,6.30517,2529.0,39.35574,8.42105,0.97,6072.0,-25.66916,9.53823,22.5179,19.84983,0.38984,0.85153,9.60609,12.65192,11.48185,17.73877,1.14274,21.56395
LNG,0.0,-15.755064,-3.82725,0.81468,-4.3,-15.755064,-15.755064,-275.316,-101.63575,-15.755064,-3.94,148.0,-15.755064,-15.755064,-15.755064,-15.755064,0.78162,-1.41643,-1.45891,-15.755064,-54.01608,91.49829,-15.755064,-15.755064
CVX,-23.15966,8.28261,81.11051,1.33566,2.45,3.84283,-51.58685,17680.0,14.42488,-75.83826,2.58,60174.0,-8.0116,-76.16028,3.74247,3.93199,0.91415,-0.78858,-1.11458,2.98105,3.03796,20.05008,2.18281,25.07831
CMG,9.88547,123.11542,1.39156,2.91006,0.302,10.56606,9.52623,907.151,20.15343,6.86483,0.3072,1689.25,9.32105,6.78711,10.56606,10.60985,2.71356,18.41992,23.45165,22.97404,22.97404,0.0,0.0,0.0
CHH,-2.54033,9.49968,-7.02734,1.49485,2.22,14.88921,4.98763,232.619,27.05256,7.24638,2.22,371.115,17.1934,3.95339,14.88921,14.66802,1.4104,20.6445,35.93068,46.220245,46.220245,194.65901,3.49987,46.220245
CB,-5.37993,1.02047,89.76686,2.57489,8.62,14.86338,0.0,0.0,0.0,2.3753,8.8,6078.0,19.42558,-0.66597,14.86338,15.02692,2.57489,2.26741,5.97733,9.65226,9.65226,27.69574,275.8876,38.30445
CHD,-14.46268,11.333,7.78429,1.03816,1.535,12.08908,6.29932,781.3,23.01461,1.99336,1.655,1511.8,14.81972,-0.84562,12.08908,12.78252,0.69463,9.88487,13.18339,19.8977,19.8977,36.25307,1.47267,56.8703
CIEN,9.95798,4.48894,4.57833,2.79478,0.1,0.47705,74.00596,264.148,10.80064,80.054535,0.31,1075.563,11.76913,80.054535,0.47705,1.50098,2.25675,3.62288,5.20052,4.23284,4.23284,67.5568,4.89444,208.23096
CI,3.24948,2.79054,46.91203,1.94976,8.04,5.48368,4.16166,4330.0,11.43204,2.68199,8.59,12452.0,6.13779,-0.38059,5.52857,5.80927,1.94976,4.11784,13.96602,18.36117,18.06715,29.90973,1.19376,42.91764
C,-5.55714,0.11706,69.46144,1.19072,5.42,19.69527,13.60828,35673.0,40.41122,146.36365,5.53,69246.0,95.77259,135.77191,19.53214,18.8186,1.00069,1.12512,2.98494,8.53691,7.99105,64.8736,11.54991,184.68614
CFG,0.0,311.12488,36.75626,0.95949,1.55,15.92115,9.06516,2310.0,43.78317,0.0,1.61,4522.0,55.92779,-2.89017,15.92115,16.34412,0.95561,1.06524,4.28393,4.34479,4.31721,40.40165,5.76537,67.78988
CCO,-0.03267,4.0221,-2.0957,1.71322,-0.27,-2.54108,-4.39623,683.718,24.36452,113.154396,-0.19,1320.502,2.70919,113.154396,-3.42356,-2.43413,1.20855,3.02442,4.09924,113.154396,113.154396,112.40681,7.54878,113.154396
CLF,-80.44747,16.43369,-17.66173,1.68936,0.63,7.11492,39.393536,260.4,12.893,39.393536,-1.09,236.5,8.28279,39.393536,-37.09957,-8.26958,0.85525,3.05689,6.80958,39.393536,39.393536,288.3356,10.65092,39.393536
CLX,-4.94506,10.61972,0.91747,1.01708,4.57,10.71618,2.9956,1169.0,20.67197,7.277,4.68,2465.0,13.00619,3.94265,10.25641,10.78428,0.64128,14.84208,26.1233,184.23367,184.23367,94.90941,1.88195,184.23367
KO,-11.75549,10.53741,5.90981,1.24007,1.67,16.62979,-2.51946,12149.0,27.42809,4.375,1.97,26812.0,11.21004,3.56438,16.59593,19.35576,0.8853,7.02849,8.99616,26.31278,26.15535,63.18219,3.63923,171.60767
CDE,-12.56847,33.71529,2.78498,3.18881,-2.83,-56.83191,-13.543098,-199.341,-30.85363,-13.543098,-2.89,143.488,-22.77179,-13.543098,-56.83191,-57.98868,2.04673,-15.23377,-22.19768,-72.94104,-72.94104,53.77975,-13.543098,116.35538
CL,-8.05412,10.76469,-0.33493,1.24052,1.52,9.65448,-4.17027,4435.0,27.65997,-35.59322,2.83,9419.0,14.59009,-36.51376,8.63166,15.92382,0.70713,19.60302,35.43741,647.7693,230.87248,100.67412,1.48162,647.7693
CMA,0.0,185.93648,43.02593,0.90259,2.84,18.38391,6.4441,1371.0,48.37685,-10.12658,2.93,2577.0,95.91126,-12.14165,18.38391,18.19619,0.90204,1.11029,7.51632,6.96431,6.96431,28.95405,2.24727,40.75397
CMC,-12.42735,6.16171,11.40832,3.73712,1.37,2.71444,15.90713,423.906,7.13274,59.30233,1.2,596.851,4.4235,22.57272,2.38317,2.35285,2.24499,5.15392,6.68473,12.09455,12.09337,50.56587,3.18362,102.28939
CYH,6.4588,5.24191,35.64302,1.68164,1.68,1.51772,-6.64989,2597.0,13.36112,27.27273,2.04,7398.0,0.55114,71.73913,0.81288,1.20126,1.30469,3.28148,4.11783,4.8367,6.35092,78.47839,6.56565,446.1951
CMP,-30.61033,6.09036,18.98107,2.99942,4.69,14.48985,-1.96271,299.7,27.27769,-27.17391,4.7,330.1,-8.54646,-26.93896,14.48985,14.40629,1.20726,8.47341,10.45642,24.61919,24.61919,53.19383,2.42576,113.64702
CAG,-20.95385,14.36893,10.5697,1.108,-1.46,-3.83644,-6.6409,2149.5,13.57659,214.38661,2.1,2319.0,8.78349,214.38661,-1.59546,5.65177,0.34922,5.27384,7.24586,-12.65675,-12.19042,63.16361,3.67751,171.47072
COP,-35.37079,5.38065,32.17001,0.94955,-3.58,-14.78487,-72.38328,4868.0,16.46597,710.18115,-2.41,10777.0,-1.36357,710.18115,-14.97768,-10.12388,0.74352,-3.19533,-4.89181,-9.66042,-9.46565,38.29931,5.11093,62.07275
ED,-16.99001,8.06553,44.54608,0.81271,4.05,9.50295,10.10819,3562.0,28.37343,9.16442,4.08,5494.0,0.04779,9.24908,9.50295,9.52238,0.59873,3.37966,5.7455,9.31013,9.3036,52.21877,4.0073,109.28719
STZ,-4.35963,9.84083,29.66316,2.57433,4.17,13.87193,33.48936,1768.2,29.33311,-57.57884,4.59,2578.6,-4.38101,-56.80614,13.92336,14.67475,0.70815,6.64848,7.75927,15.61198,15.39595,55.54338,4.15564,124.93836
CPA,-22.56353,22.50929,37.8363,0.92078,-5.13,-9.99857,-36.97665,400.976,17.82066,55.965515,4.89,697.627,7.60993,55.965515,-9.99857,9.5322,0.80757,4.26076,5.47071,-12.28517,-12.28517,45.03613,3.24383,81.9377
CLB,-26.10733,4.65227,-0.68586,1.97541,2.68,14.41118,-42.52169,215.139,26.976,-53.55286,3.09,264.868,23.14271,-55.39663,14.40052,16.62475,1.45243,18.03371,27.29444,26.870316,26.870316,105.78685,2.01373,26.870316
GLW,-8.59427,6.3425,14.59115,2.93852,1.0,14.69652,-15.08564,2578.0,28.29547,-42.19653,1.07,3653.0,13.13659,-45.83333,14.69652,14.31599,2.12225,2.97304,3.61065,7.48735,6.6099,19.19897,1.73856,23.7608
CTRA,-48.58836,7.83226,4.85457,0.61467,-0.28,-8.39192,-26.72474,526.663,38.80654,59.292526,-0.27,719.47,-34.6921,59.292526,-8.39192,-8.23033,0.53095,-1.11626,-1.50632,-5.48618,-5.48618,50.19598,3.84496,100.78699
COTY,2.22623,6.53139,2.68792,1.21635,0.64,5.90835,3.68399,740.2,16.85951,175.09673,1.04,2642.8,7.52323,175.09673,5.29565,8.36899,0.66892,5.0609,8.01842,25.63961,25.53652,71.09858,3.55944,267.56372
CXT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAP,0.0,251.53554,60.53029,1.07911,11.59,21.21092,-2.12076,2266.013,50.93675,13.29423,11.82,2895.1067,44.60433,13.11569,20.73431,21.11785,1.07911,2.90296,8.21587,19.24719,18.90151,69.79371,5.08778,231.0569
CCK,-12.67606,10.97995,1.0327,1.04849,2.82,5.26136,7.92164,1267.0,14.46017,1.07527,3.52,1646.0,7.78076,1.55039,4.48528,5.54145,0.56018,6.52626,11.1001,298.8593,112.16545,92.69276,4.35517,151.91568
CFR,0.0,77.555855,44.30088,0.59216,4.28,25.90626,-3.31033,503.204,46.66962,-0.2331,4.31,1013.517,-5.2815,0.48601,25.90626,25.0863,0.59207,1.01426,7.28653,10.24535,9.72972,28.11844,2.24688,39.11775
CMI,0.0,336.48044,42.48996,2.08967,7.84,7.69231,4.23154,2611.0,13.663,-13.08204,8.78,4947.0,7.39207,-15.26348,7.32077,8.17987,1.264,8.50049,13.69917,18.46255,18.55709,17.4566,0.62773,21.14839
DHI,27.46114,246.8451,15.98901,5.26116,2.03,6.92751,39.0832,1165.1,10.75163,35.33333,2.07,2188.7,3.88871,40.71228,6.92751,6.9971,0.81521,6.52586,7.52861,13.63657,13.63038,39.26588,3.27139,64.6521
DTE,-15.15957,7.43669,48.87725,1.01859,4.05,6.96527,-19.48812,2202.0,21.30212,-20.58824,4.44,2576.0,-4.63021,-19.66851,7.03299,7.6885,0.55696,2.97561,4.69285,8.50342,8.40287,52.72014,4.45368,111.50654
DXC,-15.88462,5.08586,21.04876,1.36212,0.15,0.29574,0.0,1302.0,10.6958,0.0,1.03,1958.0,8.77865,0.0,-0.06572,1.20623,1.24049,1.88166,3.26305,0.61466,1.04454,47.50801,2.04992,90.50526
DVA,13.00122,8.48093,23.22139,1.87704,1.25,3.10126,12.73632,2522.155,18.30057,-62.46246,3.91,3116.943,8.56301,-62.69855,1.95716,6.01084,1.71472,6.44631,7.89381,5.37246,7.04221,60.55174,3.62006,179.58372
DHR,9.08966,5.41284,34.49374,1.27005,3.67,12.63769,5.99661,4813.2,23.40698,1.10193,4.02,7823.0,10.63671,29.21028,16.32731,13.64756,0.7706,5.51832,7.3986,11.04223,11.00822,35.13201,2.67398,54.15923
DRI,17.55725,158.22221,18.42203,0.88276,1.51,2.90361,18.74605,751.9,11.1162,9.42029,2.22,1422.5,21.17294,147.90356,10.48936,4.19122,0.51299,4.11213,6.08764,8.74755,8.74755,40.63247,2.12409,68.44225
DECK,0.0,0.0,4.69088,4.09804,0.77667,8.90341,0.0,270.212,14.87086,0.0,0.77167,878.108,0.0,0.0,8.90341,8.77379,2.28849,0.0,0.0,0.0,0.0,3.95029,0.14262,4.11275
DE,-7.38596,0.83309,21.29358,2.05209,5.77,6.85254,-32.17387,4303.5,15.19394,-33.14021,5.69,6783.6,8.07073,-38.64061,6.84936,6.70173,1.86432,3.06108,4.07379,24.54764,24.53249,84.50341,8.56266,487.2266
DAL,-12.05921,18.85754,13.93198,0.51672,5.63,11.1193,106.09418,9672.0,23.76179,621.79486,5.71,12041.0,18.13581,586.79816,11.1193,11.1804,0.31816,9.13361,25.93728,46.0357,46.0357,43.42771,0.86115,76.76498
DBI,-8.40276,97.78434,11.43814,2.70788,1.69,6.13066,-8.68423,310.375,12.43444,2.42424,1.71,948.575,3.00363,1.31988,6.14156,6.13132,0.9383,10.58459,15.06048,15.22911,15.22911,0.0,0.0,0.0
DVN,-43.06144,8.87276,16.86364,1.22185,-35.55,-115.65614,-611.52997,-15891.0,-120.89007,-611.52997,-31.59,4373.0,-108.83226,-611.52997,-109.95816,-97.81004,1.08103,-29.77304,-38.68204,-101.11935,-81.45192,54.40627,-611.52997,119.32842
DBD,-13.39863,5.42543,6.34442,1.71961,0.88,2.45939,-27.13384,184.1,7.60964,-50.0,1.49,656.5,-3.60592,-35.5865,3.04634,3.99707,0.82172,3.50925,7.52619,12.24571,12.01548,59.69832,3.50407,148.12859
DLR,0.0,70.212425,21.92861,0.26512,1.56,16.97721,0.0,0.0,0.0,57.57576,1.59,1118.954,38.59332,48.20889,16.70127,12.37383,0.26512,2.49109,2.74205,9.82392,7.13762,56.6745,70.212425,130.81094
DDS,83.23606,155.2405,49.02093,2.13305,7.79,4.89449,1.11116,816.688,12.04532,9.71831,7.79,2507.524,6.8831,2.52788,4.89449,4.89485,0.52818,8.60628,12.51041,16.54522,16.54522,28.91932,1.00595,40.6852
DFS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.27307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLB,21.47335,11.44681,17.88556,4.37965,1.75,18.87831,-15.69286,282.681,29.12322,-12.0603,1.61,875.822,9.45524,-11.99061,18.68771,16.97749,3.74928,6.48325,7.52427,10.31479,10.3302,0.0,0.0,0.0
DG,0.0,354.29782,18.81725,1.7772,3.49,5.63389,2.5681,2125.093,11.23818,10.09464,3.51,5802.507,5.08888,3.92434,5.63389,5.6546,0.2917,10.09089,13.37151,19.17428,19.17428,32.43057,1.28963,47.99592
D,-20.73976,8.60943,21.24832,0.51613,3.2,16.45981,12.69002,5115.0,43.78156,42.85714,3.39,5581.0,-6.15852,44.96183,16.25439,17.18939,0.24335,4.11053,5.77891,15.6819,15.04754,68.03516,5.66002,212.8437
DCI,-2.98003,5.07654,5.75617,1.83844,1.49,8.77656,-10.7136,379.469,16.00316,-15.34091,1.6,817.0,4.62889,-20.02621,8.77656,9.29482,1.20824,10.16709,13.67113,23.41941,23.36837,42.62128,1.5242,74.28065
DEI,-21.88073,7.06816,13.1107,1.68538,0.39,10.43805,0.0,0.0,0.0,30.0,0.4,433.05,45.55062,30.84422,8.86357,8.87141,1.62591,2.19077,2.26208,3.01752,2.99242,61.2826,34.784542,158.28183
DOV,-5.583,6.03,23.51278,1.77063,3.74,8.56605,-17.06013,1303.055,18.73198,-18.87202,4.01,2589.338,12.12563,12.20198,12.50417,9.08603,1.08448,6.88847,9.27223,16.22482,16.22482,43.21493,2.12855,76.10262
DUK,0.0,823.5146,57.74273,0.73,4.02,11.98261,1.91448,8890.0,37.8959,16.18497,4.37,9649.0,5.47711,49.54859,12.00392,12.928,0.29018,2.96963,4.31625,6.93779,6.96913,52.06754,4.85962,108.62689
CTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EOG,-47.69829,6.43437,23.53883,1.42487,-8.29,-51.89666,36.02128,-3124.0,-35.8326,36.02128,-8.29,4140.563,-66.0034,36.02128,-51.89666,-51.88878,0.92884,-13.61641,-19.44784,-29.51834,-29.51834,33.97522,36.02128,51.45829
EQT,-42.18697,9.68761,33.2852,2.82856,0.56,13.75721,-21.7189,1382.355,59.08101,-77.86561,0.33,1430.957,-57.00482,-77.99,3.64016,2.14942,2.23441,2.70313,3.43673,1.76326,4.4703,27.80788,2.23701,38.51927
EXP,17.03634,10.17071,20.11331,1.98636,3.71,17.52238,29.95777,298.782,28.01866,48.99598,3.47,254.133,7.2062,50.39318,17.52238,16.14132,0.65605,8.2268,10.20527,20.28704,20.28704,33.65992,1.71616,50.73843
EMN,-15.38462,11.16667,26.67127,1.39981,5.66,8.85158,23.33901,2172.0,22.51244,14.34343,6.87,2587.0,10.94009,12.91611,8.78939,10.58128,0.64737,6.32042,9.02068,22.76205,22.4412,63.64376,3.24079,175.05595
KODK,-11.91136,5.29602,1.85714,2.78431,-1.72,-3.72636,-11.55379,222.0,12.34705,29.912542,-1.08,389.0,5.53393,29.912542,-4.44939,-2.5168,1.98693,2.26353,6.04036,-40.56338,-33.33333,86.84547,3.06306,29.912542
ETN,-5.12681,5.83683,33.09939,1.43049,4.23,9.49892,-5.46944,3232.0,15.49748,12.5,4.53,6593.0,11.20055,10.37368,9.48933,10.11132,0.84843,4.54422,6.04237,12.77929,12.75185,35.6799,2.61417,55.47239
ECL,-9.00369,5.39979,23.34678,0.93349,3.32,7.50973,0.24474,2908.2,21.4705,-15.52163,4.44,6402.2,10.58741,-16.68607,7.39825,9.71581,0.55004,6.74622,9.38365,14.08849,14.16467,48.08529,2.2232,92.62363
EPC,-43.47475,6.24987,30.97747,2.45441,-4.78,-12.22947,-54.81111,406.7,16.79746,76.395966,2.82,1188.0,18.81608,76.395966,-11.3704,7.22121,1.71926,3.31784,4.71041,-13.50082,-13.50082,48.01149,4.23285,92.3502
EIX,-6.04782,8.35678,34.89139,0.53867,2.99,9.3891,-9.70338,3927.0,34.07671,-30.94688,3.02,4268.0,3.04365,-34.28074,9.83166,8.54321,0.30384,2.49761,4.96204,9.83519,8.20256,47.17829,3.04635,89.35614
EW,9.51389,8.2655,3.87357,4.3005,0.75,19.84601,25.32549,702.7,28.17901,-39.83957,0.76667,1876.5,19.03647,-38.9841,19.84601,19.87609,3.29441,10.49798,13.51082,21.08425,21.08425,19.3329,0.85371,23.96628
ELV,-4.61507,16.79126,88.21113,1.61644,9.38,3.2341,4.79191,6020.4,7.60569,4.6875,10.15,18041.5,5.61667,-0.37748,3.2341,3.37237,1.53496,5.32657,8.41936,10.82558,10.82558,40.77376,2.63512,68.84409
LLY,8.60694,5.91579,13.80816,1.52785,2.26,12.06692,7.41772,5094.5,25.52521,1.34529,3.05,14921.5,8.62124,0.7488,12.06692,16.22768,1.0357,6.43514,10.17396,16.08576,16.06757,35.3519,1.5661,54.68359
EMR,-13.947,4.77704,12.34477,1.28833,3.99,12.25341,-11.75311,4475.0,20.06367,31.68317,3.4,7008.0,10.77161,26.22264,12.15029,10.26372,0.97,9.88869,14.68181,29.78022,29.87702,45.70474,1.52894,84.17815
ETR,0.86339,12.98402,25.94552,1.31633,-0.495,-1.36134,-14.24835,3217.529,27.94631,343.79657,3.0,4069.378,0.65288,343.79657,-1.36134,9.33755,0.78314,2.19355,4.18689,-1.62718,-1.57621,59.12491,4.30454,144.64777
EPD,-32.79576,8.45031,10.08426,0.60182,1.26,9.46577,-2.05541,4574.6,16.92547,-14.28571,1.3,3521.8,-0.44824,-9.55012,9.32814,9.45904,0.36363,4.20824,4.79791,13.14553,12.73048,52.53463,4.96013,110.67992
EFX,3.73666,7.75429,19.46841,0.93011,3.55,16.32377,8.06699,916.3,34.40081,19.52862,3.76,1776.2,22.56204,16.79369,16.10978,16.75597,0.78387,9.77737,12.28905,19.02461,18.96619,33.70939,1.30438,50.85092
EQC,0.0,0.0,23.61562,16.32656,0.56,13.8521,0.0,0.0,0.0,42.306015,0.53,389.943,36.65028,315.8629,13.8521,9.45638,16.32656,1.44594,1.50046,3.37426,2.98612,33.67568,42.306015,50.77425
EQR,0.0,102.75645,28.603,0.05409,2.36,32.8686,0.0,0.0,0.0,37.2093,2.37,1839.797,42.77404,37.82813,31.51054,31.19802,0.05409,2.77939,2.8938,8.38239,8.07792,49.33734,102.75645,102.54426
WTRG,2.96368,9.35775,9.7762,0.66444,1.14,24.78372,2.05229,446.39,54.82533,-5.0,1.14,506.474,-7.5661,-13.48359,24.78372,24.7528,0.52989,3.60049,5.88966,11.93574,11.9356,50.99374,4.02322,104.05555
EL,-14.84811,8.44264,9.71826,2.09239,2.82,10.14248,-9.79853,2032.6,18.85459,-7.84314,2.9,8680.0,12.94769,-9.56731,10.10074,10.20343,1.26409,12.56286,19.2651,29.04469,29.06549,30.94149,0.80552,44.80475
EG,12.12643,2.65393,178.21204,14.87004,22.1,18.45103,0.0,0.0,0.0,-14.70475,22.29,1091.323,7.03664,-18.45356,16.7919,16.61762,14.87004,3.64037,8.78019,12.98656,13.23414,7.08997,62.53503,8.3901
ES,-8.42399,7.7751,32.63717,0.87591,2.76,11.13794,8.12074,2430.02,30.54774,6.97674,2.82,3516.294,-5.28736,7.19167,11.04342,11.24965,0.33517,3.65353,5.42566,8.64267,8.58524,49.24559,4.19561,97.02722
EXPD,-10.01439,5.63525,9.29324,2.31418,2.4,6.94458,19.1875,767.496,11.5995,25.0,2.42,941.796,7.70535,21.31535,6.91021,6.91042,2.22911,16.47722,25.28837,25.68379,25.76895,0.0,0.0,0.0
XOM,-28.57451,14.90121,41.09986,0.78967,3.85,6.98915,-39.79836,30931.0,13.06153,-49.34211,3.85,77801.0,-1.11809,-50.33825,6.81981,6.82176,0.43686,2.34663,3.78305,9.35662,9.24962,17.95245,1.25075,21.88055
FMC,5.73387,1.81907,13.95897,2.04493,-1.4,-5.42957,-47.97658,408.8,12.47673,64.54742,0.25,858.2,1.49397,59.02439,14.92446,1.02011,1.41753,3.34293,5.34261,-11.03586,-10.24681,52.9651,5.25661,112.60808
FICO,2.23961,5.3414,13.96606,1.1752,2.65,10.31282,-4.60054,189.636,22.60852,-2.57353,3.0,568.246,11.53604,-8.82914,10.31282,11.2313,1.00417,8.03661,9.51714,19.40351,19.40351,58.18193,3.20614,139.13107
FDX,4.74359,8.48967,52.99996,1.83666,3.65,2.21272,-17.93469,4951.0,10.43348,-45.92593,4.79,13359.0,-0.18229,-49.92847,2.21272,2.85666,1.59174,4.17029,6.91898,6.93756,6.93756,32.64903,1.46799,48.47596
FRT,5.3653,5.0326,23.79739,0.81301,3.03,29.29597,0.0,0.0,0.0,25.72614,3.31,521.057,40.80444,27.76552,28.19548,30.54253,0.81301,3.98737,4.29413,12.9439,11.70906,57.92613,42.812855,148.28667
FHI,19.87842,30.13902,6.22284,2.48623,1.62,18.5608,16.9516,290.461,31.34666,14.08451,1.63,639.677,23.64161,13.78421,18.32564,17.67458,2.38894,15.0287,20.22053,27.01116,27.06193,24.78684,0.74623,33.39898
FERG,-6.86505,7.81173,1.65352,1.38015,0.20056,2.40774,0.57786,1511.807,7.25322,-40.625,0.26389,5830.466,2.47343,-60.87857,1.59766,3.11012,0.79254,6.7274,11.36964,11.22834,11.21461,42.70329,2.00931,74.5301
FNF,-1.5873,18.32,20.86438,2.32762,1.89,6.12445,26.4,1422.0,15.52402,80.0,1.98,4671.0,8.95606,-10.06826,5.75328,5.98756,2.32762,4.61348,6.63168,8.97174,8.17784,28.71979,1.96414,42.39526
FHN,0.0,83.119446,9.42437,0.91076,0.34,7.79791,-6.02681,585.219,46.89492,-62.22222,0.84,1151.67,63.84916,-60.87927,6.88168,15.76352,0.90323,1.31147,6.11584,3.86108,3.72094,46.07501,3.85383,85.44279
FE,-8.94466,10.1253,29.32524,0.54266,1.37,3.84539,58.07615,3944.0,26.23911,168.62746,2.24,8576.0,3.13851,93.31104,3.84539,6.28887,0.3081,2.86767,4.35659,4.6536,4.65304,63.98168,5.59483,177.63644
FLG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLO,15.51839,16.2615,5.85625,1.33135,0.89,5.00703,2.75037,440.012,11.64514,8.53659,0.92,1815.352,5.63574,7.65453,5.00703,5.13244,0.7792,7.26834,9.22366,15.99163,15.99163,45.23122,2.33314,82.58578
FLS,-8.6892,4.40501,12.90942,1.9352,2.0,5.9915,-13.80106,751.335,16.47292,-46.80851,2.82,1477.537,6.40503,-48.40852,5.86861,8.22772,0.99623,7.81659,12.27861,14.87861,15.07479,49.2087,2.17116,96.88413
FLR,-18.25644,13.54459,21.56086,1.79818,2.85,2.65354,-20.49881,1120.105,6.18363,-36.38393,3.69,1094.696,4.00679,-19.2592,2.2773,2.94981,1.14126,7.34844,13.92695,13.69205,15.16929,24.17498,0.88622,31.88259
FLUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.2494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,9.86436,1.53555,7.2155,1.82449,1.84,4.92852,34.13893,18094.0,12.09832,130.0,1.94,18148.0,-4.12098,131.34608,4.92986,5.14841,1.65425,2.91295,4.1269,27.58995,27.33797,82.20909,7.34243,1597.2985
FBIN,9.52277,9.52553,15.32713,1.87188,1.88,6.69302,30.95957,651.0,14.21584,14.63415,2.1,1587.4,7.43766,99.24099,6.87863,7.31428,0.97783,7.50014,10.2126,12.99253,12.99582,32.33137,1.80092,47.77896
BEN,-12.021,8.87875,19.61999,9.34945,3.29,26.47854,-5.69147,3141.7,39.5247,-13.19261,3.3,3733.1,28.48453,-14.63742,25.60545,25.52417,8.09114,11.62335,12.96623,17.37709,16.83585,14.65124,0.68603,17.2482
FCX,-27.70199,19.33861,6.2825,1.73253,-11.31,-76.14159,-295.88394,-9647.0,-60.76085,-295.88394,-11.36,4081.0,-70.15258,-295.88394,-77.06746,-77.41714,0.58068,-15.84031,-22.12784,-93.7086,-67.0996,61.46347,-295.88394,169.61143
GATX,-33.15356,4.93331,30.50274,0.67741,4.69,14.1596,11.79165,658.9,45.44451,4.6875,4.89,880.7,-17.99952,0.14634,14.1596,14.53611,0.5869,3.32931,4.15892,15.82762,15.82762,76.65743,6.38063,76.60149
GME,26.47815,211.03291,4.79968,1.25785,0.8675,4.2287,8.74535,789.6,8.49398,16.05351,0.895,2783.0,3.00559,10.9825,4.2287,4.32096,0.4413,9.49153,16.91406,18.20287,18.20287,14.67773,0.45048,17.20269
GAP,-40.47619,44.59973,7.08551,1.93241,2.87,7.67873,-2.90828,2604.0,15.84424,4.74453,2.85,6289.0,6.61546,-1.40625,7.67873,7.54335,0.80125,16.4425,29.06051,41.75352,41.75352,31.20388,0.51959,45.35702
GRMN,-6.78895,5.11998,17.63172,2.55322,2.39,16.17671,-18.65267,608.007,21.55847,27.12766,2.39,1538.704,6.52938,25.26448,16.17671,16.15477,1.82415,7.47307,10.1797,13.52086,13.52086,0.0,0.0,0.0
GD,-14.91358,8.39621,34.30813,1.17083,9.08,9.42197,5.05211,4637.0,14.73514,15.96424,9.18,6232.0,6.30978,17.05488,9.42197,9.3732,0.50068,7.71135,17.38377,26.27731,26.27731,24.04329,0.73302,31.65394
GE,-84.24772,0.80214,83.81702,1.17514,1.36,1.47623,-53.06648,16591.0,14.40716,-88.74172,7.12,25723.0,189.21373,1855.3055,-5.32052,7.68523,0.98653,1.12167,1.59347,1.48481,1.417,65.78806,11.95082,198.00276
GIS,-6.53141,12.28464,8.34592,0.77416,1.97,7.14338,-6.68341,3306.3,18.75351,-30.38869,2.85,6022.0,10.03705,-33.05744,6.92728,9.75256,0.3994,7.53156,10.56082,21.18198,17.78675,59.91296,2.7898,171.04419
GM,3.05397,5.86052,26.58067,1.09153,5.91,6.31088,36.03388,17026.0,11.17514,258.18182,5.01,18142.0,-5.4508,145.30261,6.35814,5.21533,0.71893,3.29362,6.58015,25.71952,25.18763,61.01572,3.70674,156.51366
G,12.24584,4.4109,6.16798,2.01028,1.09,9.74452,12.20581,416.968,16.94273,28.23529,1.14,967.497,11.43787,24.90339,9.74452,10.03363,1.75118,7.48886,9.90954,18.52232,18.52232,38.06047,1.92221,61.4478
GNW,-0.01591,0.33986,25.751,3.80332,-0.42,-0.07021,712.1212,1072.0,12.54388,107.01389,0.47,420.0,21.01714,107.01389,-7.19635,2.73553,3.80332,0.57854,2.78847,-1.49926,-0.03818,32.03158,6.4347,47.12714
