year,mse,rmse,mae,smape,ic
2023,0.044461727142333984,0.21085949621094607,0.16926953196525574,40.99065186288847,0.556121826171875
2024,0.04378005489706993,0.20923683924459843,0.16569077968597412,40.54814278096852,0.558194637298584
