year,mse,rmse,mae,smape,ic
2023,0.041019026190042496,0.2025315436914519,0.1662454754114151,30.273613734433365,0.20444263517856598
2024,0.04187330976128578,0.20462968934464468,0.16986869275569916,30.849019490111353,0.17021848261356354
