year,mse,rmse,mae,smape,ic
2023,0.044864535331726074,0.21181250041422503,0.17235811054706573,40.516699686378765,0.5106988549232483
2024,0.043795667588710785,0.20927414457765867,0.1687244027853012,40.154403818614185,0.5085572004318237
