year,mse,rmse,mae,smape,ic
2023,0.027002299204468727,0.16432376335901247,0.1317860633134842,25.433756478325968,0.5774093866348267
2024,0.026946082711219788,0.16415262017774734,0.13159799575805664,25.483935372273052,0.5657262206077576
