year,mse,rmse,mae,smape,ic
2023,0.043326154351234436,0.20814935587513703,0.17076437175273895,40.602410728020985,0.5357831716537476
2024,0.041073717176914215,0.20266651715790207,0.16358064115047455,39.45242858065109,0.5478633046150208
