year,mse,rmse,mae,smape,ic
2023,0.04045025631785393,0.20112249083047357,0.16407494246959686,29.806259197801634,0.20099163055419922
2024,0.04137512668967247,0.20340876748476813,0.16801732778549194,30.45834029326145,0.1752466857433319
