year,mse,rmse,mae,smape,ic
2023,0.020232748240232468,0.14224186528667454,0.11430719494819641,22.4680150627931,0.5909224152565002
2024,0.020465072244405746,0.1430561856209152,0.11491505801677704,22.630065835354188,0.5633127689361572
