year,mse,rmse,mae,smape,ic
2023,0.039841435849666595,0.19960319599061183,0.1657816618680954,30.244848541243112,0.23328034579753876
2024,0.041988812386989594,0.20491171852041454,0.17155319452285767,31.207648063897096,0.18051059544086456
