year,mse,rmse,mae,smape,ic
2023,0.04092874377965927,0.20230853610181473,0.16361834108829498,39.86139526114022,0.5919759273529053
2024,0.03929450362920761,0.1982284127697329,0.15927280485630035,39.353213299755225,0.6011074781417847
