year,mse,rmse,mae,smape,ic
2023,0.028412122279405594,0.16855895787351557,0.1359824687242508,25.989949644542754,0.5321676135063171
2024,0.02715701423585415,0.16479385375630412,0.13130593299865723,25.253237742311967,0.5339322686195374
