year,mse,rmse,mae,smape,ic
2023,0.04090665653347969,0.2022539407118677,0.16465887427330017,39.82050056871157,0.5822811722755432
2024,0.04070541262626648,0.20175582426851146,0.16043686866760254,38.92549761506457,0.5799861550331116
