year,mse,rmse,mae,smape,ic
2023,0.02805817872285843,0.16750575728272277,0.13479751348495483,25.913686168111134,0.5622515082359314
2024,0.02733502723276615,0.16533307966878907,0.13253043591976166,25.88228967993645,0.564082682132721
