year,mse,rmse,mae,smape,ic
2023,0.029477130621671677,0.17168905213108865,0.13856305181980133,26.557514527067493,0.5112432241439819
2024,0.027399830520153046,0.16552894163907725,0.13233304023742676,25.459293462819193,0.5287452340126038
