year,mse,rmse,mae,smape,ic
2023,0.044105228036642075,0.2100124473373949,0.17327585816383362,31.90109463150785,0.14387421309947968
2024,0.04555857926607132,0.21344455782725247,0.17731404304504395,32.41857529448981,0.11457806080579758
