year,mse,rmse,mae,smape,ic
2023,0.040333092212677,0.20083100411210666,0.1616954505443573,39.045779485943946,0.5822316408157349
2024,0.04088186100125313,0.20219263340006513,0.16143864393234253,39.118456059701664,0.5627666115760803
