year,mse,rmse,mae,smape,ic
2023,0.03981457278132439,0.199535893466124,0.16305124759674072,38.86357263732501,0.577856719493866
2024,0.03881475701928139,0.19701461118222016,0.1585618555545807,38.258369007223095,0.5800349712371826
