year,mse,rmse,mae,smape,ic
2023,0.03932475671172142,0.1983047067311349,0.16345375776290894,29.87663301929029,0.2754976451396942
2024,0.0414687804877758,0.20363884817926023,0.16913115978240967,30.961533267314717,0.24194452166557312
