year,mse,rmse,mae,smape,ic
2023,0.028279198333621025,0.1681642005113485,0.1355903148651123,26.2214888674799,0.5573451519012451
2024,0.02728153206408024,0.1651712204473898,0.13183161616325378,25.560335035161312,0.5580937266349792
