year,mse,rmse,mae,smape,ic
2023,0.03951533883810043,0.19878465443313384,0.1621595174074173,29.517780624550525,0.24569320678710938
2024,0.040959008038043976,0.20238331956474076,0.16748635470867157,30.490677229456526,0.20739509165287018
