year,mse,rmse,mae,smape,ic
2023,0.04354726895689964,0.20867982402930008,0.17025402188301086,41.299514993869145,0.5635692477226257
2024,0.042629536241292953,0.20646921378571903,0.16616646945476532,40.97927870836281,0.5641980767250061
